fractions,D_estimates,delta_Ds,D_true
0.1,1.2716619665848443,0.003402532205747155,1.2682594343790972
0.2,1.275284032863876,0.007024598484778766,1.2682594343790972
0.30000000000000004,1.2737533035691464,0.005493869190049239,1.2682594343790972
0.4,1.2743743904792302,0.006114956100133018,1.2682594343790972
0.5,1.2682558390477852,-3.595331312000738e-06,1.2682594343790972
0.6,1.2686815184643394,0.00042208408524224694,1.2682594343790972
0.7000000000000001,1.2683146021940037,5.516781490655376e-05,1.2682594343790972
0.8,1.2706325232553868,0.0023730888762896196,1.2682594343790972
0.9,1.2657787887487342,-0.0024806456303629876,1.2682594343790972
