cloud_id,slice_id,area,perimeter,source_file,size_bin
659,-1,13530,2216,lattice_189_20250503_051925.csv,"[11880, 23637)"
569,-1,14276,2850,lattice_183_20250503_051542.csv,"[11880, 23637)"
744,-1,17876,2804,lattice_66_20250503_012912.csv,"[11880, 23637)"
122,-1,14098,3072,lattice_152_20250503_041407.csv,"[11880, 23637)"
294,-1,13092,2752,lattice_125_20250503_031326.csv,"[11880, 23637)"
332,-1,15166,2486,lattice_193_20250503_053022.csv,"[11880, 23637)"
17,-1,15404,2622,lattice_102_20250503_023822.csv,"[11880, 23637)"
1380,-1,12855,2898,lattice_113_20250503_030424.csv,"[11880, 23637)"
666,-1,26191,3948,lattice_83_20250503_020527.csv,"[23637, 47030)"
953,-1,29845,5140,lattice_133_20250503_034009.csv,"[23637, 47030)"
1301,-1,27427,3258,lattice_63_20250503_010515.csv,"[23637, 47030)"
33,-1,39440,5896,lattice_39_20250503_002926.csv,"[23637, 47030)"
473,-1,29701,4138,lattice_125_20250503_031326.csv,"[23637, 47030)"
738,-1,43486,6666,lattice_32_20250503_002729.csv,"[23637, 47030)"
1057,-1,27798,4678,lattice_122_20250503_031037.csv,"[23637, 47030)"
495,-1,37758,5032,lattice_111_20250503_024058.csv,"[23637, 47030)"
277,-1,24691,3566,lattice_10_20250502_233000.csv,"[23637, 47030)"
41,-1,27735,5120,lattice_69_20250503_013303.csv,"[23637, 47030)"
76,-1,33119,3606,lattice_66_20250503_012912.csv,"[23637, 47030)"
921,-1,24887,3180,lattice_150_20250503_041215.csv,"[23637, 47030)"
1212,-1,38437,6272,lattice_98_20250503_023553.csv,"[23637, 47030)"
466,-1,44745,6494,lattice_85_20250503_020234.csv,"[23637, 47030)"
1141,-1,23732,4082,lattice_11_20250502_232825.csv,"[23637, 47030)"
559,-1,25294,3382,lattice_131_20250503_033859.csv,"[23637, 47030)"
671,-1,30166,5452,lattice_167_20250503_044344.csv,"[23637, 47030)"
351,-1,45893,4574,lattice_78_20250503_013609.csv,"[23637, 47030)"
1061,-1,36982,7230,lattice_108_20250503_023852.csv,"[23637, 47030)"
1456,-1,42574,4338,lattice_155_20250503_041412.csv,"[23637, 47030)"
1503,-1,73095,8476,lattice_180_20250503_051456.csv,"[47030, 93575)"
1138,-1,48332,7326,lattice_50_20250503_005847.csv,"[47030, 93575)"
314,-1,52588,5154,lattice_4_20250502_232649.csv,"[47030, 93575)"
722,-1,63678,7900,lattice_103_20250503_023721.csv,"[47030, 93575)"
1495,-1,63277,7578,lattice_99_20250503_023438.csv,"[47030, 93575)"
1524,-1,90676,10556,lattice_17_20250502_235504.csv,"[47030, 93575)"
999,-1,83367,9136,lattice_66_20250503_012912.csv,"[47030, 93575)"
1553,-1,77299,7182,lattice_35_20250503_002824.csv,"[47030, 93575)"
1101,-1,49180,5652,lattice_127_20250503_031454.csv,"[47030, 93575)"
569,-1,63902,6698,lattice_78_20250503_013609.csv,"[47030, 93575)"
185,-1,78058,12848,lattice_177_20250503_050822.csv,"[47030, 93575)"
1139,-1,48842,7638,lattice_181_20250503_051314.csv,"[47030, 93575)"
1530,-1,55910,4958,lattice_21_20250502_235549.csv,"[47030, 93575)"
805,-1,87704,10214,lattice_131_20250503_033859.csv,"[47030, 93575)"
771,-1,51913,9150,lattice_54_20250503_010047.csv,"[47030, 93575)"
411,-1,55130,6726,lattice_120_20250503_031117.csv,"[47030, 93575)"
1489,-1,49435,6180,lattice_146_20250503_041037.csv,"[47030, 93575)"
589,-1,69894,7222,lattice_55_20250503_010143.csv,"[47030, 93575)"
961,-1,75762,9068,lattice_83_20250503_020527.csv,"[47030, 93575)"
1365,-1,57998,5676,lattice_91_20250503_020635.csv,"[47030, 93575)"
754,-1,98565,8838,lattice_36_20250503_002817.csv,"[93575, 186182)"
1416,-1,95841,10534,lattice_168_20250503_044439.csv,"[93575, 186182)"
220,-1,95776,7720,lattice_74_20250503_013359.csv,"[93575, 186182)"
1379,-1,122001,11386,lattice_193_20250503_053022.csv,"[93575, 186182)"
486,-1,144828,14778,lattice_146_20250503_041037.csv,"[93575, 186182)"
1165,-1,117065,9984,lattice_185_20250503_051616.csv,"[93575, 186182)"
933,-1,151816,9394,lattice_160_20250503_043656.csv,"[93575, 186182)"
322,-1,142369,13802,lattice_132_20250503_034150.csv,"[93575, 186182)"
498,-1,134687,13448,lattice_116_20250503_030839.csv,"[93575, 186182)"
781,-1,161119,13478,lattice_9_20250502_233021.csv,"[93575, 186182)"
786,-1,109603,8742,lattice_172_20250503_044500.csv,"[93575, 186182)"
163,-1,161465,12440,lattice_185_20250503_051616.csv,"[93575, 186182)"
753,-1,111455,10780,lattice_93_20250503_020735.csv,"[93575, 186182)"
838,-1,168562,10744,lattice_98_20250503_023553.csv,"[93575, 186182)"
111,-1,134768,9968,lattice_198_20250503_053447.csv,"[93575, 186182)"
1187,-1,140853,16010,lattice_186_20250503_051608.csv,"[93575, 186182)"
817,-1,185808,12244,lattice_175_20250503_045150.csv,"[93575, 186182)"
1055,-1,98118,9266,lattice_15_20250502_232833.csv,"[93575, 186182)"
1201,-1,185058,14370,lattice_100_20250503_023727.csv,"[93575, 186182)"
479,-1,98290,10290,lattice_159_20250503_042105.csv,"[93575, 186182)"
736,-1,226537,18238,lattice_193_20250503_053022.csv,"[186182, 370440)"
481,-1,263973,15468,lattice_25_20250502_235819.csv,"[186182, 370440)"
91,-1,206775,17684,lattice_178_20250503_051131.csv,"[186182, 370440)"
679,-1,304141,24526,lattice_97_20250503_023251.csv,"[186182, 370440)"
649,-1,204042,15926,lattice_3_20250502_232724.csv,"[186182, 370440)"
54,-1,207477,15092,lattice_199_20250503_053452.csv,"[186182, 370440)"
1206,-1,267080,22032,lattice_47_20250503_003147.csv,"[186182, 370440)"
287,-1,276971,14034,lattice_92_20250503_020743.csv,"[186182, 370440)"
694,-1,196252,10936,lattice_133_20250503_034009.csv,"[186182, 370440)"
1419,-1,343376,22166,lattice_140_20250503_034337.csv,"[186182, 370440)"
273,-1,264130,19992,lattice_188_20250503_051821.csv,"[186182, 370440)"
1095,-1,336089,20198,lattice_31_20250502_235912.csv,"[186182, 370440)"
473,-1,266016,19200,lattice_135_20250503_034232.csv,"[186182, 370440)"
1198,-1,204067,16566,lattice_146_20250503_041037.csv,"[186182, 370440)"
468,-1,188575,16940,lattice_94_20250503_020925.csv,"[186182, 370440)"
37,-1,345011,21916,lattice_168_20250503_044439.csv,"[186182, 370440)"
131,-1,256777,20346,lattice_13_20250502_232900.csv,"[186182, 370440)"
76,-1,316033,26786,lattice_106_20250503_023801.csv,"[186182, 370440)"
881,-1,223384,14800,lattice_41_20250503_002954.csv,"[186182, 370440)"
1103,-1,328374,21950,lattice_172_20250503_044500.csv,"[186182, 370440)"
1033,-1,464811,22548,lattice_135_20250503_034232.csv,"[370440, 737051)"
227,-1,457964,26398,lattice_19_20250502_235715.csv,"[370440, 737051)"
596,-1,414826,23164,lattice_38_20250503_002826.csv,"[370440, 737051)"
945,-1,421281,29760,lattice_112_20250503_030316.csv,"[370440, 737051)"
198,-1,416891,29178,lattice_117_20250503_031007.csv,"[370440, 737051)"
636,-1,676447,28692,lattice_13_20250502_232900.csv,"[370440, 737051)"
594,-1,508991,43164,lattice_166_20250503_044354.csv,"[370440, 737051)"
1184,-1,425906,25398,lattice_6_20250502_232850.csv,"[370440, 737051)"
76,-1,681858,44852,lattice_35_20250503_002824.csv,"[370440, 737051)"
189,-1,400622,23442,lattice_42_20250503_002958.csv,"[370440, 737051)"
459,-1,615693,32000,lattice_84_20250503_020417.csv,"[370440, 737051)"
1072,-1,428644,24110,lattice_13_20250502_232900.csv,"[370440, 737051)"
1098,-1,390970,18556,lattice_50_20250503_005847.csv,"[370440, 737051)"
1526,-1,376226,28942,lattice_90_20250503_020632.csv,"[370440, 737051)"
443,-1,585954,33210,lattice_175_20250503_045150.csv,"[370440, 737051)"
647,-1,601163,29506,lattice_186_20250503_051608.csv,"[370440, 737051)"
806,-1,590437,31636,lattice_182_20250503_051406.csv,"[370440, 737051)"
651,-1,470536,29468,lattice_24_20250502_235817.csv,"[370440, 737051)"
1389,-1,394545,23120,lattice_104_20250503_023806.csv,"[370440, 737051)"
289,-1,479190,30278,lattice_193_20250503_053022.csv,"[370440, 737051)"
869,-1,993730,42918,lattice_11_20250502_232825.csv,"[737051, 1466481)"
919,-1,779755,33788,lattice_184_20250503_051532.csv,"[737051, 1466481)"
587,-1,786398,35474,lattice_146_20250503_041037.csv,"[737051, 1466481)"
57,-1,1003037,43722,lattice_0_20250502_232902.csv,"[737051, 1466481)"
724,-1,745532,38892,lattice_28_20250502_235643.csv,"[737051, 1466481)"
811,-1,932121,49626,lattice_30_20250502_235820.csv,"[737051, 1466481)"
1241,-1,849616,36574,lattice_66_20250503_012912.csv,"[737051, 1466481)"
145,-1,874378,32340,lattice_46_20250503_003140.csv,"[737051, 1466481)"
215,-1,980549,36038,lattice_3_20250502_232724.csv,"[737051, 1466481)"
1223,-1,1231154,54716,lattice_175_20250503_045150.csv,"[737051, 1466481)"
967,-1,755186,34474,lattice_71_20250503_013343.csv,"[737051, 1466481)"
1234,-1,1282643,52654,lattice_85_20250503_020234.csv,"[737051, 1466481)"
1144,-1,1417860,55630,lattice_161_20250503_043643.csv,"[737051, 1466481)"
963,-1,1206161,66118,lattice_14_20250502_232919.csv,"[737051, 1466481)"
1039,-1,991097,49906,lattice_50_20250503_005847.csv,"[737051, 1466481)"
1057,-1,788682,40952,lattice_182_20250503_051406.csv,"[737051, 1466481)"
17,-1,788221,31704,lattice_146_20250503_041037.csv,"[737051, 1466481)"
802,-1,913632,42782,lattice_125_20250503_031326.csv,"[737051, 1466481)"
406,-1,954686,46578,lattice_184_20250503_051532.csv,"[737051, 1466481)"
1029,-1,750661,41406,lattice_166_20250503_044354.csv,"[737051, 1466481)"
1241,-1,2311496,79700,lattice_101_20250503_023613.csv,"[1466481, 2917801)"
265,-1,1889302,62420,lattice_80_20250503_015900.csv,"[1466481, 2917801)"
206,-1,2217309,86722,lattice_64_20250503_013010.csv,"[1466481, 2917801)"
559,-1,1468370,52846,lattice_104_20250503_023806.csv,"[1466481, 2917801)"
150,-1,1511089,69954,lattice_171_20250503_044548.csv,"[1466481, 2917801)"
1416,-1,2045243,85192,lattice_142_20250503_034551.csv,"[1466481, 2917801)"
695,-1,1873166,74114,lattice_198_20250503_053447.csv,"[1466481, 2917801)"
123,-1,2038688,61704,lattice_11_20250502_232825.csv,"[1466481, 2917801)"
79,-1,2164867,78982,lattice_86_20250503_020447.csv,"[1466481, 2917801)"
590,-1,1611448,63844,lattice_68_20250503_013307.csv,"[1466481, 2917801)"
433,-1,1613169,52572,lattice_36_20250503_002817.csv,"[1466481, 2917801)"
671,-1,1728465,52110,lattice_119_20250503_031036.csv,"[1466481, 2917801)"
218,-1,1707080,56728,lattice_178_20250503_051131.csv,"[1466481, 2917801)"
693,-1,2917801,110230,lattice_96_20250503_023015.csv,"[1466481, 2917801)"
709,-1,1579129,67058,lattice_12_20250502_232833.csv,"[1466481, 2917801)"
85,-1,1873517,53240,lattice_28_20250502_235643.csv,"[1466481, 2917801)"
485,-1,1543200,59620,lattice_155_20250503_041412.csv,"[1466481, 2917801)"
129,-1,1521127,60918,lattice_193_20250503_053022.csv,"[1466481, 2917801)"
944,-1,2040997,59354,lattice_60_20250503_010130.csv,"[1466481, 2917801)"
830,-1,1801527,63328,lattice_148_20250503_040949.csv,"[1466481, 2917801)"
