cloud_id,slice_id,area,perimeter
13,-1,4120,980
13,0,36,54
13,1,146,126
13,2,362,226
13,3,632,318
13,4,960,416
13,5,1320,526
13,6,1774,604
13,7,2276,630
13,8,2756,666
13,9,3234,692
13,10,3766,762
13,11,4262,858
13,12,4654,942
13,13,5054,1020
13,14,5444,1068
13,15,5826,1114
13,16,6124,1182
13,17,6362,1220
13,18,6600,1260
13,19,6796,1318
13,20,7082,1412
13,21,7396,1472
13,22,7588,1530
13,23,7760,1584
13,24,7882,1648
13,25,8006,1676
13,26,8104,1750
13,27,8192,1858
13,28,8228,1924
13,29,8240,1956
14,-1,9161,1502
14,0,106,102
14,1,548,334
14,2,1194,498
14,3,1908,588
14,4,2686,646
14,5,3518,692
14,6,4390,742
14,7,5212,864
14,8,6144,906
14,9,7160,1006
14,10,8176,1108
14,11,9178,1152
14,12,10214,1210
14,13,11242,1284
14,14,12194,1328
14,15,13112,1362
14,16,13842,1544
14,17,14362,1758
14,18,14890,1874
14,19,15312,2026
14,20,15642,2096
14,21,15936,2184
14,22,16158,2250
14,23,16422,2458
14,24,16800,2526
14,25,17198,2640
14,26,17584,2702
14,27,17946,2782
14,28,18240,2886
14,29,18322,2990
15,-1,9152,2140
15,0,56,76
15,1,218,212
15,2,444,262
15,3,704,302
15,4,1006,352
15,5,1352,458
15,6,1810,608
15,7,2408,860
15,8,3254,1076
15,9,3896,1354
15,10,4444,1490
15,11,5112,1702
15,12,5852,1824
15,13,6660,1932
15,14,7564,2058
15,15,8534,2190
15,16,9594,2332
15,17,10726,2382
15,18,11900,2486
15,19,13126,2586
15,20,14300,2762
15,21,15408,2984
15,22,16260,3208
15,23,16976,3446
15,24,17498,3684
15,25,17852,3894
15,26,18054,4042
15,27,18208,4148
15,28,18290,4250
15,29,18304,4278
16,-1,4052,1056
16,0,14,22
16,1,90,104
16,2,254,166
16,3,472,220
16,4,650,268
16,5,822,294
16,6,992,318
16,7,1152,370
16,8,1352,420
16,9,1562,450
16,10,1774,506
16,11,2020,584
16,12,2324,668
16,13,2726,784
16,14,3264,892
16,15,3840,968
16,16,4418,1074
16,17,4968,1100
16,18,5508,1120
16,19,6042,1154
16,20,6570,1204
16,21,6980,1350
16,22,7306,1518
16,23,7540,1644
16,24,7710,1758
16,25,7834,1880
16,26,7946,1942
16,27,8048,2006
16,28,8092,2080
16,29,8104,2110
17,-1,4214,1244
17,0,66,82
17,1,216,140
17,2,358,218
17,3,474,272
17,4,658,344
17,5,844,468
17,6,1180,566
17,7,1578,662
17,8,2104,770
17,9,2642,898
17,10,3128,1044
17,11,3504,1142
17,12,3830,1220
17,13,4070,1332
17,14,4440,1370
17,15,4810,1412
17,16,5228,1452
17,17,5636,1564
17,18,6018,1658
17,19,6370,1704
17,20,6724,1766
17,21,7048,1806
17,22,7392,1852
17,23,7754,1976
17,24,8076,2102
17,25,8216,2238
17,26,8300,2354
17,27,8370,2426
17,28,8412,2458
17,29,8428,2486
18,-1,4198,1494
18,0,80,78
18,1,286,190
18,2,562,368
18,3,962,420
18,4,1352,490
18,5,1918,652
18,6,2516,778
18,7,3044,896
18,8,3512,952
18,9,3794,1078
18,10,4070,1162
18,11,4358,1276
18,12,4678,1398
18,13,5022,1524
18,14,5320,1618
18,15,5684,1720
18,16,6086,1794
18,17,6380,1876
18,18,6618,1932
18,19,6866,2000
18,20,7216,2118
18,21,7548,2318
18,22,7702,2466
18,23,7784,2522
18,24,7864,2596
18,25,8004,2698
18,26,8132,2820
18,27,8234,2882
18,28,8338,2926
18,29,8396,2984
19,-1,28930,4086
19,0,190,146
19,1,660,302
19,2,1430,518
19,3,2678,752
19,4,3798,876
19,5,4656,1034
19,6,5512,1334
19,7,6366,1584
19,8,7644,1994
19,9,9216,2250
19,10,10822,2592
19,11,12718,3022
19,12,14740,3472
19,13,18066,3820
19,14,21822,3952
19,15,25342,4074
19,16,28810,4308
19,17,32372,4508
19,18,35864,4786
19,19,39466,5288
19,20,42546,6056
19,21,44976,6472
19,22,47658,6674
19,23,50288,6796
19,24,52780,6984
19,25,54612,7282
19,26,55888,7548
19,27,56886,7748
19,28,57710,7974
19,29,57860,8170
20,-1,6194,1524
20,0,26,28
20,1,94,52
20,2,226,136
20,3,424,190
20,4,652,286
20,5,938,408
20,6,1204,598
20,7,1516,772
20,8,1878,882
20,9,2338,1008
20,10,2960,1134
20,11,3652,1290
20,12,4438,1400
20,13,5320,1538
20,14,6294,1694
20,15,7246,1876
20,16,7946,2110
20,17,8514,2212
20,18,9060,2320
20,19,9484,2348
20,20,9910,2376
20,21,10318,2416
20,22,10740,2440
20,23,11146,2500
20,24,11504,2588
20,25,11828,2666
20,26,12094,2808
20,27,12278,2904
20,28,12368,2996
20,29,12388,3046
21,-1,3911,926
21,0,40,54
21,1,238,200
21,2,620,314
21,3,1064,382
21,4,1514,438
21,5,1964,476
21,6,2450,550
21,7,2910,632
21,8,3254,668
21,9,3564,716
21,10,3856,758
21,11,4168,780
21,12,4454,900
21,13,4678,1010
21,14,4930,1080
21,15,5250,1130
21,16,5608,1156
21,17,5986,1198
21,18,6346,1262
21,19,6650,1310
21,20,6918,1400
21,21,7110,1558
21,22,7276,1608
21,23,7426,1644
21,24,7528,1688
21,25,7610,1724
21,26,7702,1752
21,27,7774,1798
21,28,7804,1828
21,29,7822,1850
22,-1,3689,1480
22,0,94,96
22,1,208,180
22,2,376,300
22,3,648,460
22,4,926,558
22,5,1170,720
22,6,1422,832
22,7,1694,894
22,8,1934,1000
22,9,2190,1060
22,10,2458,1148
22,11,2766,1206
22,12,3116,1250
22,13,3446,1296
22,14,3756,1388
22,15,4064,1524
22,16,4388,1666
22,17,4678,1762
22,18,5014,1888
22,19,5266,2038
22,20,5552,2184
22,21,5848,2306
22,22,6086,2438
22,23,6310,2540
22,24,6552,2602
22,25,6788,2632
22,26,6988,2702
22,27,7186,2754
22,28,7338,2878
22,29,7378,2956
23,-1,4186,1230
23,0,32,38
23,1,62,78
23,2,114,130
23,3,202,182
23,4,324,266
23,5,474,322
23,6,656,376
23,7,904,518
23,8,1234,704
23,9,1622,860
23,10,2038,1020
23,11,2572,1168
23,12,3148,1290
23,13,3674,1400
23,14,4042,1462
23,15,4378,1534
23,16,4712,1576
23,17,5026,1600
23,18,5298,1634
23,19,5560,1694
23,20,5816,1724
23,21,6096,1754
23,22,6422,1794
23,23,6776,1828
23,24,7096,1860
23,25,7422,1898
23,26,7770,1962
23,27,8072,2088
23,28,8302,2312
23,29,8372,2450
24,-1,28249,4890
24,0,112,134
24,1,732,518
24,2,1680,878
24,3,3436,1458
24,4,4896,1942
24,5,6148,2178
24,6,7276,2376
24,7,8462,2534
24,8,9648,2700
24,9,11358,3278
24,10,13584,3928
24,11,15958,4474
24,12,18586,4672
24,13,21346,5046
24,14,24838,5318
24,15,28274,5528
24,16,31916,5774
24,17,36030,6228
24,18,39964,6616
24,19,43534,6912
24,20,46470,7232
24,21,49068,7712
24,22,50926,8236
24,23,52364,8576
24,24,53418,8964
24,25,54094,9104
24,26,54814,9264
24,27,55510,9348
24,28,56258,9524
24,29,56498,9778
25,-1,10350,2196
25,0,86,68
25,1,270,134
25,2,434,200
25,3,578,322
25,4,890,556
25,5,1534,770
25,6,2604,1046
25,7,3802,1288
25,8,5246,1524
25,9,6760,1738
25,10,8090,1874
25,11,9422,1948
25,12,10764,2018
25,13,12176,2106
25,14,13692,2218
25,15,15032,2452
25,16,16160,2710
25,17,17182,2984
25,18,18022,3226
25,19,18650,3460
25,20,18926,3614
25,21,19302,3730
25,22,19646,3830
25,23,19868,3924
25,24,20044,3988
25,25,20242,4036
25,26,20460,4112
25,27,20554,4256
25,28,20642,4336
25,29,20700,4388
26,-1,4242,1482
26,0,30,40
26,1,116,92
26,2,216,142
26,3,320,204
26,4,474,320
26,5,698,426
26,6,948,514
26,7,1248,624
26,8,1614,786
26,9,2092,918
26,10,2612,1022
26,11,3140,1132
26,12,3696,1270
26,13,4228,1404
26,14,4766,1522
26,15,5330,1654
26,16,5862,1820
26,17,6364,2002
26,18,6850,2142
26,19,7248,2338
26,20,7592,2482
26,21,7848,2582
26,22,8064,2688
26,23,8184,2736
26,24,8294,2780
26,25,8384,2838
26,26,8452,2886
26,27,8472,2934
26,28,8480,2950
26,29,8484,2962
27,-1,119216,11412
27,0,748,470
27,1,1798,1208
27,2,4680,2358
27,3,8874,3266
27,4,14260,4258
27,5,20256,4838
27,6,27310,5674
27,7,36720,6380
27,8,46596,6668
27,9,57372,7198
27,10,68598,7766
27,11,80656,8470
27,12,93640,9230
27,13,107570,9836
27,14,120994,10492
27,15,133856,11228
27,16,146114,11914
27,17,157902,12402
27,18,169910,13150
27,19,182052,13874
27,20,194104,14878
27,21,204110,15886
27,22,212934,17100
27,23,219436,18364
27,24,224494,19502
27,25,228634,20254
27,26,232596,21190
27,27,236322,21928
27,28,238040,22492
27,29,238432,22822
28,-1,5090,1306
28,0,42,74
28,1,136,160
28,2,286,240
28,3,552,296
28,4,852,334
28,5,1174,392
28,6,1592,506
28,7,2074,638
28,8,2530,700
28,9,2978,762
28,10,3398,816
28,11,3792,910
28,12,4262,1072
28,13,4744,1252
28,14,5290,1344
28,15,5880,1398
28,16,6546,1506
28,17,7220,1594
28,18,7764,1684
28,19,8288,1830
28,20,8682,1992
28,21,9016,2046
28,22,9324,2124
28,23,9602,2224
28,24,9820,2356
28,25,9984,2416
28,26,10054,2480
28,27,10090,2536
28,28,10160,2574
28,29,10180,2610
29,-1,3027,1006
29,0,8,16
29,1,34,56
29,2,88,124
29,3,204,248
29,4,408,344
29,5,658,426
29,6,920,518
29,7,1248,584
29,8,1586,618
29,9,1922,666
29,10,2322,768
29,11,2788,854
29,12,3236,974
29,13,3626,1074
29,14,3914,1150
29,15,4174,1210
29,16,4460,1252
29,17,4744,1294
29,18,5022,1370
29,19,5230,1494
29,20,5442,1602
29,21,5602,1700
29,22,5696,1768
29,23,5778,1796
29,24,5900,1850
29,25,5968,1930
29,26,6010,1968
29,27,6030,1980
