cloud_id,slice_id,area,perimeter
5,-1,5046,1246
5,0,14,32
5,1,122,142
5,2,424,206
5,3,772,264
5,4,1026,318
5,5,1206,346
5,6,1396,420
5,7,1574,486
5,8,1730,522
5,9,1962,580
5,10,2306,692
5,11,2694,806
5,12,3088,872
5,13,3478,904
5,14,3836,962
5,15,4146,1070
5,16,4392,1134
5,17,4658,1180
5,18,4896,1240
5,19,5190,1296
5,20,5514,1402
5,21,5910,1538
5,22,6496,1670
5,23,7144,1724
5,24,7846,1826
5,25,8640,1912
5,26,9306,2054
5,27,9772,2234
5,28,10018,2384
5,29,10092,2488
6,-1,3388,940
6,0,38,42
6,1,140,134
6,2,258,180
6,3,390,248
6,4,564,320
6,5,736,370
6,6,950,416
6,7,1212,492
6,8,1544,530
6,9,1896,550
6,10,2236,626
6,11,2592,682
6,12,2964,728
6,13,3408,790
6,14,3856,838
6,15,4298,890
6,16,4736,926
6,17,5126,968
6,18,5446,1052
6,19,5666,1124
6,20,5900,1200
6,21,6070,1292
6,22,6242,1358
6,23,6364,1446
6,24,6516,1536
6,25,6622,1646
6,26,6706,1738
6,27,6756,1828
6,28,6768,1860
6,29,6776,1878
7,-1,11000,2232
7,0,74,94
7,1,208,208
7,2,550,470
7,3,1036,702
7,4,1760,842
7,5,2612,902
7,6,3450,962
7,7,4216,1036
7,8,4986,1172
7,9,5680,1312
7,10,6262,1392
7,11,6950,1454
7,12,7704,1542
7,13,8480,1666
7,14,9040,1912
7,15,9660,2284
7,16,10578,2576
7,17,11674,2930
7,18,12970,3042
7,19,14342,3126
7,20,15606,3216
7,21,16854,3354
7,22,18084,3544
7,23,19108,3688
7,24,20044,3822
7,25,20854,3982
7,26,21468,4180
7,27,21886,4318
7,28,21958,4412
7,29,22000,4462
8,-1,3990,1242
8,0,58,44
8,1,170,90
8,2,344,182
8,3,564,228
8,4,800,274
8,5,1078,340
8,6,1396,418
8,7,1792,522
8,8,2266,632
8,9,2784,728
8,10,3256,858
8,11,3656,972
8,12,4120,1014
8,13,4586,1070
8,14,5038,1166
8,15,5414,1274
8,16,5838,1376
8,17,6188,1478
8,18,6504,1608
8,19,6724,1802
8,20,6890,1914
