cloud_id,slice_id,area,perimeter
10,-1,11546,2930
10,0,224,202
10,1,906,412
10,2,1968,606
10,3,3032,884
10,4,4158,1140
10,5,5384,1406
10,6,6784,1560
10,7,7822,1822
10,8,8624,2074
10,9,9526,2238
10,10,10450,2464
10,11,11374,2686
10,12,12444,3050
10,13,13554,3466
10,14,14330,3718
10,15,14896,3908
10,16,15390,4110
10,17,16180,4300
10,18,16954,4434
10,19,17672,4588
10,20,18272,4706
10,21,19030,4808
10,22,19654,4994
10,23,20340,5154
10,24,21056,5298
10,25,21614,5428
10,26,22126,5482
10,27,22670,5564
10,28,23040,5762
10,29,23092,5856
11,-1,4095,1134
11,0,22,44
11,1,132,126
11,2,306,188
11,3,508,254
11,4,744,306
11,5,1010,388
11,6,1364,504
11,7,1880,624
11,8,2438,716
11,9,2990,810
11,10,3588,932
11,11,4220,1080
11,12,4910,1214
11,13,5310,1302
11,14,5688,1352
11,15,6036,1416
11,16,6340,1498
11,17,6636,1570
11,18,6900,1662
11,19,7100,1750
11,20,7264,1784
11,21,7438,1838
11,22,7616,1906
11,23,7770,1948
11,24,7884,2006
11,25,7998,2092
11,26,8098,2154
11,27,8154,2206
11,28,8184,2246
11,29,8190,2266
12,-1,3449,860
12,0,14,30
12,1,62,60
12,2,122,88
12,3,240,170
12,4,410,240
12,5,658,346
12,6,1040,446
12,7,1538,548
12,8,2106,612
12,9,2734,664
12,10,3380,730
12,11,3938,828
12,12,4422,944
12,13,4900,1056
12,14,5228,1096
12,15,5518,1168
12,16,5774,1270
12,17,5964,1358
12,18,6098,1408
12,19,6206,1430
12,20,6310,1448
12,21,6420,1460
12,22,6532,1482
12,23,6636,1510
12,24,6734,1538
12,25,6816,1592
12,26,6862,1652
12,27,6876,1682
12,28,6890,1702
12,29,6898,1716
13,-1,3337,1178
13,0,74,60
13,1,140,122
13,2,286,238
13,3,522,356
13,4,760,468
13,5,1058,550
13,6,1402,596
13,7,1752,712
13,8,2028,798
13,9,2354,866
13,10,2800,948
13,11,3180,986
13,12,3560,1050
13,13,3908,1128
13,14,4210,1228
13,15,4474,1310
13,16,4696,1414
13,17,4862,1520
13,18,5074,1678
13,19,5338,1744
13,20,5542,1840
13,21,5692,1972
13,22,5874,2054
13,23,6074,2126
13,24,6244,2154
13,25,6398,2186
13,26,6526,2210
13,27,6606,2268
13,28,6656,2324
13,29,6674,2352
14,-1,109293,11664
14,0,956,338
14,1,3438,1220
14,2,9098,2080
14,3,16640,3284
14,4,26004,4492
14,5,37256,5274
14,6,48464,6188
14,7,58022,6984
14,8,69568,7596
14,9,81382,8266
14,10,94578,9530
14,11,109534,10940
14,12,125306,11664
14,13,141722,12124
14,14,157112,12974
14,15,170314,14174
14,16,180624,15672
14,17,189222,17454
14,18,194160,18116
14,19,196074,18906
14,20,198028,19598
14,21,201918,20426
14,22,206914,20814
14,23,210528,21380
14,24,212960,21790
14,25,214550,22032
14,26,216402,22314
14,27,217738,22796
14,28,218234,23122
14,29,218586,23326
15,-1,4623,1082
15,0,24,28
15,1,136,100
15,2,258,140
15,3,404,190
15,4,690,310
15,5,1062,410
15,6,1610,516
15,7,2242,574
15,8,2924,608
15,9,3568,660
15,10,4180,696
15,11,4750,756
15,12,5300,800
15,13,5792,932
15,14,6124,1046
15,15,6392,1136
15,16,6680,1224
15,17,6914,1290
15,18,7208,1350
15,19,7590,1424
15,20,7972,1498
15,21,8330,1584
15,22,8590,1718
15,23,8744,1782
15,24,8872,1868
15,25,8976,1966
15,26,9074,2026
15,27,9168,2080
15,28,9220,2128
15,29,9246,2160
16,-1,10434,2304
16,0,46,72
16,1,244,196
16,2,578,246
16,3,944,320
16,4,1362,380
16,5,1738,450
16,6,2118,560
16,7,2568,776
16,8,3142,956
16,9,3898,1120
16,10,4648,1370
16,11,5806,1572
16,12,7112,1788
16,13,8586,1930
16,14,10106,2080
16,15,11616,2254
16,16,13110,2502
16,17,14312,2662
16,18,15492,2864
16,19,16640,3124
16,20,17456,3394
16,21,18248,3534
16,22,18916,3756
16,23,19360,3952
16,24,19738,4014
16,25,20120,4084
16,26,20442,4226
16,27,20624,4388
16,28,20778,4522
16,29,20868,4606
17,-1,6837,1518
