cloud_id,slice_id,area,perimeter
7,-1,11045,2502
7,0,32,58
7,1,176,240
7,2,432,368
7,3,870,572
7,4,1582,900
7,5,2490,1132
7,6,3510,1384
7,7,4434,1768
7,8,5356,1962
7,9,6308,2214
7,10,7038,2452
7,11,7892,2612
7,12,8884,2686
7,13,9868,2822
7,14,11056,2912
7,15,12192,2968
7,16,13328,3000
7,17,14516,3080
7,18,15698,3150
7,19,16836,3256
7,20,17854,3354
7,21,18864,3488
7,22,19746,3732
7,23,20422,3928
7,24,20776,4154
7,25,21206,4324
7,26,21660,4484
7,27,21910,4728
7,28,22036,4916
7,29,22090,5002
8,-1,15516,3138
8,0,94,148
8,1,508,388
8,2,1242,594
8,3,2200,694
8,4,3218,854
8,5,4468,1178
8,6,5974,1442
8,7,7872,1650
8,8,9780,1826
8,9,11214,2290
8,10,12528,2534
8,11,13812,2784
8,12,15124,2976
8,13,16546,3098
8,14,17978,3230
8,15,19374,3420
8,16,20644,3526
8,17,21930,3690
8,18,23376,3856
8,19,24706,4166
8,20,26334,4650
8,21,27924,5006
8,22,28820,5280
8,23,29316,5388
8,24,29722,5544
8,25,29972,5624
8,26,30258,5704
8,27,30574,5850
8,28,30880,6144
8,29,31032,6274
9,-1,3600,1198
9,0,76,86
9,1,180,186
9,2,372,244
9,3,584,280
9,4,806,322
9,5,1044,352
9,6,1324,436
9,7,1670,542
9,8,2060,638
9,9,2412,780
9,10,2800,940
9,11,3170,1058
9,12,3672,1216
9,13,4288,1304
9,14,4948,1384
9,15,5570,1496
9,16,6026,1638
9,17,6310,1794
9,18,6422,1888
9,19,6482,1932
9,20,6594,1998
9,21,6746,2030
9,22,6852,2086
9,23,6960,2162
9,24,7060,2220
9,25,7112,2286
9,26,7146,2316
9,27,7160,2342
9,28,7178,2370
9,29,7200,2390
11,-1,6305,1760
11,0,94,80
11,1,334,196
11,2,584,300
11,3,770,424
11,4,1010,510
11,5,1410,602
11,6,1890,642
11,7,2366,700
11,8,2804,772
11,9,3260,826
11,10,3718,924
11,11,4176,1166
11,12,4754,1528
11,13,5614,1692
11,14,6448,1846
11,15,7232,2002
11,16,7858,2188
11,17,8572,2262
11,18,9184,2466
11,19,9662,2588
11,20,10130,2642
11,21,10682,2756
11,22,11130,2888
11,23,11464,2942
11,24,11790,3048
11,25,12096,3128
11,26,12232,3278
11,27,12376,3350
11,28,12546,3426
11,29,12610,3518
12,-1,4691,878
12,0,28,26
12,1,48,64
12,2,94,110
12,3,212,196
12,4,412,306
12,5,684,366
12,6,998,400
12,7,1332,444
12,8,1668,490
12,9,2114,618
12,10,2698,684
12,11,3280,762
12,12,3898,834
12,13,4418,906
12,14,4956,960
12,15,5510,990
12,16,6082,1028
12,17,6610,1124
12,18,6998,1220
12,19,7372,1264
12,20,7750,1284
12,21,8114,1312
12,22,8464,1374
12,23,8748,1456
12,24,8994,1516
12,25,9156,1584
12,26,9264,1626
12,27,9340,1694
12,28,9374,1734
12,29,9382,1754
13,-1,51850,5378
13,0,408,204
13,1,1356,532
13,2,3392,1126
13,3,6462,1388
13,4,10012,1724
13,5,13884,2074
13,6,16828,2532
13,7,19686,2788
13,8,22980,3384
13,9,27252,3958
13,10,32036,4332
13,11,36758,4882
13,12,40972,5432
13,13,45686,5650
13,14,50632,5944
13,15,56492,6400
13,16,62122,6960
13,17,66902,7270
13,18,71218,7448
13,19,75116,7744
13,20,79000,8090
13,21,82850,8364
13,22,86726,8536
13,23,90292,8698
13,24,93740,8872
13,25,97308,9086
13,26,100324,9630
13,27,102518,10152
13,28,103368,10484
13,29,103700,10752
14,-1,5440,1458
14,0,44,70
14,1,174,194
14,2,274,306
14,3,338,404
14,4,570,508
14,5,822,548
14,6,1058,668
14,7,1494,788
14,8,1942,848
14,9,2398,918
14,10,2796,1002
14,11,3304,1168
14,12,3888,1246
14,13,4516,1358
14,14,5288,1410
14,15,6036,1462
14,16,6692,1554
14,17,7300,1610
14,18,7856,1692
14,19,8354,1750
14,20,8774,1886
14,21,9146,2122
14,22,9476,2316
14,23,9728,2456
14,24,9994,2536
14,25,10266,2596
14,26,10522,2646
14,27,10704,2728
14,28,10838,2832
14,29,10880,2912
15,-1,5683,1754
15,0,46,58
15,1,178,160
15,2,494,294
15,3,960,406
15,4,1242,540
15,5,1474,658
15,6,1760,776
15,7,1994,828
15,8,2204,892
15,9,2426,982
15,10,2598,1024
15,11,2848,1100
15,12,3120,1158
15,13,3398,1310
15,14,3808,1428
15,15,4266,1488
15,16,4648,1606
15,17,5190,1710
15,18,5782,1794
15,19,6426,1904
15,20,7148,2026
15,21,7938,2126
15,22,8796,2220
15,23,9620,2394
15,24,10210,2688
15,25,10594,2922
15,26,10956,3102
15,27,11198,3240
15,28,11316,3420
15,29,11366,3504
16,-1,4059,1314
16,0,70,72
16,1,244,210
16,2,630,436
16,3,1090,534
16,4,1578,736
16,5,2150,908
16,6,2662,994
16,7,3176,1100
16,8,3618,1194
16,9,4066,1272
16,10,4534,1316
16,11,4982,1418
16,12,5376,1480
16,13,5766,1574
16,14,6124,1716
