bucket,slice_frac,D_true,D_mirror,delta_D
1000-5000,0.17298278278278278,1.328431526583791,1.320734176214735,-0.007697350369055833
1000-5000,0.1739826826826827,1.328431526583791,1.3217226609803268,-0.006708865603464176
1000-5000,0.1749825825825826,1.328431526583791,1.3211365747593056,-0.007294951824485363
1000-5000,0.17598248248248247,1.328431526583791,1.3211905987145576,-0.00724092786923336
1000-5000,0.17698238238238237,1.328431526583791,1.3226134199240016,-0.005818106659789324
1000-5000,0.17798228228228227,1.328431526583791,1.3222256526824387,-0.006205873901352188
1000-5000,0.17898218218218218,1.328431526583791,1.322504248114348,-0.005927278469442854
1000-5000,0.17998208208208208,1.328431526583791,1.322450784534874,-0.005980742048916854
1000-5000,0.18098198198198198,1.328431526583791,1.3227464409857004,-0.005685085598090556
1000-5000,0.18198188188188189,1.328431526583791,1.3237408729562317,-0.004690653627559271
1000-5000,0.1829817817817818,1.328431526583791,1.3221287630931797,-0.006302763490611207
1000-5000,0.1839816816816817,1.328431526583791,1.3232367970315435,-0.0051947295522474235
1000-5000,0.18498158158158157,1.328431526583791,1.323290480737419,-0.005141045846371872
1000-5000,0.18598148148148147,1.328431526583791,1.322743218394005,-0.005688308189785829
1000-5000,0.18698138138138137,1.328431526583791,1.32374594802636,-0.004685578557430903
1000-5000,0.18798128128128128,1.328431526583791,1.3234008482169841,-0.005030678366806818
1000-5000,0.18898118118118118,1.328431526583791,1.3233702809914358,-0.005061245592355101
1000-5000,0.18998108108108108,1.328431526583791,1.322900744083417,-0.005530782500373865
1000-5000,0.19098098098098099,1.328431526583791,1.3233782740381694,-0.0050532525456215005
1000-5000,0.1919808808808809,1.328431526583791,1.32259278838662,-0.005838738197170956
1000-5000,0.1929807807807808,1.328431526583791,1.323154896040283,-0.00527663054350791
1000-5000,0.19398068068068067,1.328431526583791,1.322196238087956,-0.00623528849583499
1000-5000,0.19498058058058057,1.328431526583791,1.3217229286005905,-0.006708597983200448
1000-5000,0.19598048048048047,1.328431526583791,1.3226853083142187,-0.005746218269572223
1000-5000,0.19698038038038038,1.328431526583791,1.3258079957817102,-0.0026235308020807757
1000-5000,0.19798028028028028,1.328431526583791,1.3244354300443961,-0.003996096539394811
1000-5000,0.19898018018018018,1.328431526583791,1.324057810486632,-0.004373716097158864
1000-5000,0.19998008008008009,1.328431526583791,1.324057810486632,-0.004373716097158864
1000-5000,0.20097997997998,1.328431526583791,1.3277098707145727,-0.0007216558692182407
1000-5000,0.20197987987987986,1.328431526583791,1.3268320726129117,-0.0015994539708792388
1000-5000,0.20297977977977977,1.328431526583791,1.3246059197752704,-0.0038256068085205097
1000-5000,0.20397967967967967,1.328431526583791,1.3258193206483697,-0.002612205935421219
1000-5000,0.20497957957957957,1.328431526583791,1.3263505728250264,-0.002080953758764492
1000-5000,0.20597947947947948,1.328431526583791,1.327013850325661,-0.0014176762581299407
1000-5000,0.20697937937937938,1.328431526583791,1.326107643773356,-0.0023238828104348297
1000-5000,0.20797927927927928,1.328431526583791,1.3263920958106472,-0.0020394307731437245
1000-5000,0.2089791791791792,1.328431526583791,1.3256112217111997,-0.002820304872591217
1000-5000,0.2099790790790791,1.328431526583791,1.3259815236810548,-0.0024500029027361148
1000-5000,0.21097897897897896,1.328431526583791,1.3260650599954718,-0.0023664665883191827
1000-5000,0.21197887887887887,1.328431526583791,1.3258717004009224,-0.002559826182868541
1000-5000,0.21297877877877877,1.328431526583791,1.3255768350815742,-0.002854691502216733
1000-5000,0.21397867867867867,1.328431526583791,1.3250565610314469,-0.003374965552344067
1000-5000,0.21497857857857858,1.328431526583791,1.32614586202541,-0.002285664558380862
1000-5000,0.21597847847847848,1.328431526583791,1.3269734488630198,-0.0014580777207711115
1000-5000,0.21697837837837838,1.328431526583791,1.3264930627400806,-0.0019384638437103252
1000-5000,0.2179782782782783,1.328431526583791,1.3268738873587387,-0.0015576392250522542
1000-5000,0.21897817817817816,1.328431526583791,1.3261781972442197,-0.0022533293395712306
1000-5000,0.21997807807807807,1.328431526583791,1.3255514062261748,-0.0028801203576160894
1000-5000,0.22097797797797797,1.328431526583791,1.324980598522235,-0.0034509280615560023
1000-5000,0.22197787787787787,1.328431526583791,1.3240725001369809,-0.004359026446810077
1000-5000,0.22297777777777777,1.328431526583791,1.3252386062453454,-0.0031929203384455374
1000-5000,0.22397767767767768,1.328431526583791,1.3240260918041875,-0.004405434779603423
1000-5000,0.22497757757757758,1.328431526583791,1.325424416148822,-0.0030071104349689293
1000-5000,0.22597747747747748,1.328431526583791,1.3260895240080843,-0.002342002575706603
1000-5000,0.2269773773773774,1.328431526583791,1.3261553841880747,-0.002276142395716274
1000-5000,0.22797727727727726,1.328431526583791,1.3265722720519757,-0.0018592545318152354
1000-5000,0.22897717717717717,1.328431526583791,1.3267918523585422,-0.0016396742252486884
1000-5000,0.22997707707707707,1.328431526583791,1.3255100733730316,-0.002921453210759317
1000-5000,0.23097697697697697,1.328431526583791,1.3268687678431295,-0.001562758740661474
1000-5000,0.23197687687687688,1.328431526583791,1.3254203926019483,-0.0030111339818426064
1000-5000,0.23297677677677678,1.328431526583791,1.3263241330696622,-0.002107393514128697
1000-5000,0.23397667667667668,1.328431526583791,1.3258988879027525,-0.0025326386810384793
1000-5000,0.23497657657657658,1.328431526583791,1.325826726126097,-0.0026048004576939565
1000-5000,0.23597647647647646,1.328431526583791,1.3264270030481025,-0.002004523535688474
1000-5000,0.23697637637637636,1.328431526583791,1.3264285621196068,-0.0020029644641841315
1000-5000,0.23797627627627627,1.328431526583791,1.3261173594238946,-0.0023141671598962965
1000-5000,0.23897617617617617,1.328431526583791,1.3256480346113098,-0.002783491972481178
1000-5000,0.23997607607607607,1.328431526583791,1.3258911683928152,-0.0025403581909757555
1000-5000,0.24097597597597598,1.328431526583791,1.3262951758399775,-0.0021363507438134643
1000-5000,0.24197587587587588,1.328431526583791,1.3255303010691004,-0.0029012255146905197
1000-5000,0.24297577577577578,1.328431526583791,1.3249392949344734,-0.0034922316493175565
1000-5000,0.24397567567567569,1.328431526583791,1.3247491674949892,-0.0036823590888017677
1000-5000,0.24497557557557556,1.328431526583791,1.3259673709987727,-0.002464155585018224
1000-5000,0.24597547547547546,1.328431526583791,1.3269655715161093,-0.0014659550676816568
1000-5000,0.24697537537537537,1.328431526583791,1.3257112540967846,-0.0027202724870063477
1000-5000,0.24797527527527527,1.328431526583791,1.323726332217035,-0.004705194366755983
1000-5000,0.24897517517517517,1.328431526583791,1.323389290072051,-0.0050422365117399615
1000-5000,0.24997507507507508,1.328431526583791,1.323389290072051,-0.0050422365117399615
1000-5000,0.25097497497497495,1.328431526583791,1.3272424873471955,-0.0011890392365954128
1000-5000,0.25197487487487485,1.328431526583791,1.3271695016216083,-0.0012620249621826396
1000-5000,0.25297477477477476,1.328431526583791,1.325431487283212,-0.003000039300578905
1000-5000,0.25397467467467466,1.328431526583791,1.3250557447075786,-0.003375781876212347
1000-5000,0.25497457457457456,1.328431526583791,1.3274140358647102,-0.0010174907190807492
1000-5000,0.25597447447447447,1.328431526583791,1.327132944759596,-0.0012985818241948444
1000-5000,0.25697437437437437,1.328431526583791,1.3266195218468906,-0.0018120047369003522
1000-5000,0.2579742742742743,1.328431526583791,1.326436914809335,-0.0019946117744560343
1000-5000,0.2589741741741742,1.328431526583791,1.3255112611948259,-0.00292026538896506
1000-5000,0.2599740740740741,1.328431526583791,1.3245852527874966,-0.0038462737962943194
1000-5000,0.260973973973974,1.328431526583791,1.3253230515021148,-0.0031084750816761098
1000-5000,0.2619738738738739,1.328431526583791,1.3251863774765726,-0.0032451491072182925
1000-5000,0.2629737737737738,1.328431526583791,1.324547642272032,-0.0038838843117590116
1000-5000,0.2639736736736737,1.328431526583791,1.324254712749758,-0.004176813834033011
1000-5000,0.2649735735735736,1.328431526583791,1.3253043432110538,-0.003127183372737097
1000-5000,0.26597347347347344,1.328431526583791,1.3259392891696125,-0.0024922374141784776
1000-5000,0.26697337337337335,1.328431526583791,1.3266580322103307,-0.0017734943734601938
1000-5000,0.26797327327327325,1.328431526583791,1.326510789890435,-0.0019207366933560177
1000-5000,0.26897317317317315,1.328431526583791,1.3246116075308016,-0.0038199190529892846
1000-5000,0.26997307307307306,1.328431526583791,1.325398999714364,-0.003032526869426899
1000-5000,0.27097297297297296,1.328431526583791,1.3251646093833345,-0.003266917200456465
1000-5000,0.27197287287287286,1.328431526583791,1.3240571037893267,-0.0043744227944642056
1000-5000,0.27297277277277276,1.328431526583791,1.3240139073904298,-0.004417619193361144
1000-5000,0.27397267267267267,1.328431526583791,1.32341405195507,-0.0050174746287210414
1000-5000,0.27497257257257257,1.328431526583791,1.3238919687363988,-0.004539557847392128
1000-5000,0.2759724724724725,1.328431526583791,1.3230415595286757,-0.005389967055115186
1000-5000,0.2769723723723724,1.328431526583791,1.3224506799758038,-0.005980846607987145
1000-5000,0.2779722722722723,1.328431526583791,1.3221460686432567,-0.006285457940534256
1000-5000,0.2789721721721722,1.328431526583791,1.3223163823002655,-0.006115144283525442
1000-5000,0.2799720720720721,1.328431526583791,1.3217562146097024,-0.006675311974088549
1000-5000,0.280971971971972,1.328431526583791,1.3211287199601747,-0.007302806623616265
1000-5000,0.2819718718718719,1.328431526583791,1.3202781149009128,-0.008153411682878087
1000-5000,0.28297177177177174,1.328431526583791,1.3204992433056248,-0.007932283278166086
1000-5000,0.28397167167167164,1.328431526583791,1.3212317384404195,-0.007199788143371411
1000-5000,0.28497157157157155,1.328431526583791,1.3205699659975338,-0.007861560586257088
1000-5000,0.28597147147147145,1.328431526583791,1.3224444226155776,-0.0059871039682133365
1000-5000,0.28697137137137135,1.328431526583791,1.3222796641630865,-0.006151862420704424
1000-5000,0.28797127127127126,1.328431526583791,1.320047644059106,-0.008383882524684916
1000-5000,0.28897117117117116,1.328431526583791,1.3219280566077203,-0.006503469976070653
1000-5000,0.28997107107107106,1.328431526583791,1.3217161173159788,-0.006715409267812111
1000-5000,0.29097097097097097,1.328431526583791,1.3214482337102436,-0.006983292873547375
1000-5000,0.29197087087087087,1.328431526583791,1.321118089282747,-0.007313437301043946
1000-5000,0.29297077077077077,1.328431526583791,1.319288296895569,-0.009143229688221899
1000-5000,0.2939706706706707,1.328431526583791,1.318476899451144,-0.009954627132646943
1000-5000,0.2949705705705706,1.328431526583791,1.3203620730684824,-0.008069453515308522
1000-5000,0.2959704704704705,1.328431526583791,1.3208404498501256,-0.007591076733665325
1000-5000,0.2969703703703704,1.328431526583791,1.3203492363542868,-0.00808229022950413
1000-5000,0.2979702702702703,1.328431526583791,1.3199832628774462,-0.008448263706344772
1000-5000,0.2989701701701702,1.328431526583791,1.319058600782304,-0.009372925801486964
1000-5000,0.29997007007007004,1.328431526583791,1.3188371847760798,-0.009594341807711126
1000-5000,0.30096996996996994,1.328431526583791,1.31889907296856,-0.009532453615231029
1000-5000,0.30196986986986984,1.328431526583791,1.3184506929008193,-0.009980833682971646
1000-5000,0.30296976976976975,1.328431526583791,1.31714404090096,-0.011287485682830889
1000-5000,0.30396966966966965,1.328431526583791,1.3160141543374542,-0.012417372246336766
1000-5000,0.30496956956956955,1.328431526583791,1.3159070446534464,-0.0125244819303445
1000-5000,0.30596946946946946,1.328431526583791,1.3152378980091206,-0.013193628574670324
1000-5000,0.30696936936936936,1.328431526583791,1.3154934153696884,-0.012938111214102488
1000-5000,0.30796926926926926,1.328431526583791,1.316114216228385,-0.012317310355405953
1000-5000,0.30896916916916917,1.328431526583791,1.3144963331680575,-0.01393519341573346
1000-5000,0.30996906906906907,1.328431526583791,1.3146543776706927,-0.013777148913098225
1000-5000,0.310968968968969,1.328431526583791,1.3131075366058287,-0.015323989977962249
1000-5000,0.3119688688688689,1.328431526583791,1.3127068960187358,-0.01572463056505513
1000-5000,0.3129687687687688,1.328431526583791,1.3122367168843903,-0.01619480969940068
1000-5000,0.3139686686686687,1.328431526583791,1.3120170212024422,-0.0164145053813487
1000-5000,0.3149685685685686,1.328431526583791,1.3101431169181885,-0.018288409665602412
1000-5000,0.3159684684684685,1.328431526583791,1.3093448435132298,-0.01908668307056116
1000-5000,0.31696836836836834,1.328431526583791,1.3086923127343288,-0.01973921384946209
1000-5000,0.31796826826826824,1.328431526583791,1.3075395058354302,-0.020892020748360718
1000-5000,0.31896816816816814,1.328431526583791,1.307652070860217,-0.02077945572357387
1000-5000,0.31996806806806805,1.328431526583791,1.3069135506703344,-0.0215179759134565
1000-5000,0.32096796796796795,1.328431526583791,1.3081493026475148,-0.0202822239362761
1000-5000,0.32196786786786785,1.328431526583791,1.3077748491149737,-0.020656677468817275
1000-5000,0.32296776776776775,1.328431526583791,1.306248620977721,-0.022182905606069836
1000-5000,0.32396766766766766,1.328431526583791,1.3055003629378572,-0.022931163645933728
1000-5000,0.32496756756756756,1.328431526583791,1.303742858493415,-0.024688668090375954
1000-5000,0.32596746746746746,1.328431526583791,1.303246140712527,-0.025185385871263843
1000-5000,0.32696736736736737,1.328431526583791,1.304062224282744,-0.024369302301046947
1000-5000,0.32796726726726727,1.328431526583791,1.3039609222013862,-0.02447060438240478
1000-5000,0.3289671671671672,1.328431526583791,1.3026806899157117,-0.025750836668079202
1000-5000,0.3299670670670671,1.328431526583791,1.300391615498807,-0.028039911084983826
1000-5000,0.330966966966967,1.328431526583791,1.2994902488813875,-0.0289412777024034
1000-5000,0.3319668668668669,1.328431526583791,1.2992810607850378,-0.029150465798753133
1000-5000,0.3329667667667668,1.328431526583791,1.2992810607850378,-0.029150465798753133
1000-5000,0.33396666666666663,1.328431526583791,1.2997483997054564,-0.02868312687833452
1000-5000,0.33496656656656654,1.328431526583791,1.2997483997054564,-0.02868312687833452
1000-5000,0.33596646646646644,1.328431526583791,1.29930195167975,-0.029129574904041
1000-5000,0.33696636636636634,1.328431526583791,1.296102527758091,-0.03232899882569984
1000-5000,0.33796626626626625,1.328431526583791,1.2933409654174093,-0.03509056116638165
1000-5000,0.33896616616616615,1.328431526583791,1.292414718068646,-0.03601680851514488
1000-5000,0.33996606606606605,1.328431526583791,1.2932781376124176,-0.03515338897137332
1000-5000,0.34096596596596596,1.328431526583791,1.2940370829668222,-0.03439444361696875
1000-5000,0.34196586586586586,1.328431526583791,1.2934734690159353,-0.03495805756785564
1000-5000,0.34296576576576576,1.328431526583791,1.2926033972295707,-0.035828129354220195
