cloud_id,area,D_true,slice_frac,D_mirror,delta_D,R2_true,R2_mirror,area_mirror,perim_mirror
20,1166,,0.1485858585858586,,,0.0,0.0,2256,762
20,1166,,0.15848484848484848,,,0.0,0.0,2256,762
20,1166,,0.16838383838383839,,,0.0,0.0,2238,750
20,1166,,0.1782828282828283,,,0.0,0.0,2238,750
20,1166,,0.18818181818181817,,,0.0,0.0,2224,740
20,1166,,0.19808080808080808,,,0.0,0.0,2224,740
20,1166,,0.207979797979798,,,0.0,0.0,2212,730
20,1166,,0.21787878787878787,,,0.0,0.0,2212,730
20,1166,,0.22777777777777777,,,0.0,0.0,2202,722
20,1166,,0.23767676767676768,,,0.0,0.0,2192,718
20,1166,,0.24757575757575756,,,0.0,0.0,2192,718
20,1166,,0.25747474747474747,,,0.0,0.0,2182,706
20,1166,,0.2673737373737374,,,0.0,0.0,2182,706
20,1166,,0.2772727272727273,,,0.0,0.0,2168,676
20,1166,,0.2871717171717172,,,0.0,0.0,2168,676
20,1166,,0.29707070707070704,,,0.0,0.0,2140,640
20,1166,,0.30696969696969695,,,0.0,0.0,2140,640
20,1166,,0.31686868686868686,,,0.0,0.0,2108,612
20,1166,,0.32676767676767676,,,0.0,0.0,2108,612
20,1166,,0.33666666666666667,,,0.0,0.0,2068,582
20,1166,,0.3465656565656566,,,0.0,0.0,2026,536
20,1166,,0.3564646464646465,,,0.0,0.0,2026,536
20,1166,,0.36636363636363634,,,0.0,0.0,1970,500
20,1166,,0.37626262626262624,,,0.0,0.0,1970,500
20,1166,,0.38616161616161615,,,0.0,0.0,1902,488
20,1166,,0.39606060606060606,,,0.0,0.0,1902,488
20,1166,,0.40595959595959596,,,0.0,0.0,1834,480
20,1166,,0.41585858585858587,,,0.0,0.0,1834,480
20,1166,,0.4257575757575757,,,0.0,0.0,1766,470
20,1166,,0.43565656565656563,,,0.0,0.0,1766,470
20,1166,,0.44555555555555554,,,0.0,0.0,1700,458
20,1166,,0.45545454545454545,,,0.0,0.0,1630,448
20,1166,,0.46535353535353535,,,0.0,0.0,1630,448
20,1166,,0.47525252525252526,,,0.0,0.0,1566,440
20,1166,,0.4851515151515151,,,0.0,0.0,1566,440
20,1166,,0.495050505050505,,,0.0,0.0,1498,434
20,1166,,0.5049494949494949,,,0.0,0.0,1498,434
20,1166,,0.5148484848484849,,,0.0,0.0,1432,420
20,1166,,0.5247474747474747,,,0.0,0.0,1432,420
20,1166,,0.5346464646464646,,,0.0,0.0,1356,416
20,1166,,0.5445454545454546,,,0.0,0.0,1356,416
20,1166,,0.5544444444444444,,,0.0,0.0,1280,406
20,1166,,0.5643434343434344,,,0.0,0.0,1198,400
20,1166,,0.5742424242424242,,,0.0,0.0,1198,400
20,1166,,0.5841414141414141,,,0.0,0.0,1118,392
20,1166,,0.594040404040404,,,0.0,0.0,1118,392
20,1166,,0.6039393939393939,,,0.0,0.0,1038,386
20,1166,,0.6138383838383838,,,0.0,0.0,1038,386
20,1166,,0.6237373737373737,,,0.0,0.0,956,374
20,1166,,0.6336363636363637,,,0.0,0.0,956,374
20,1166,,0.6435353535353535,,,0.0,0.0,870,366
20,1166,,0.6534343434343434,,,0.0,0.0,870,366
20,1166,,0.6633333333333333,,,0.0,0.0,784,354
20,1166,,0.6732323232323232,,,0.0,0.0,694,342
20,1166,,0.6831313131313131,,,0.0,0.0,694,342
20,1166,,0.693030303030303,,,0.0,0.0,612,328
20,1166,,0.702929292929293,,,0.0,0.0,612,328
20,1166,,0.7128282828282828,,,0.0,0.0,536,306
20,1166,,0.7227272727272727,,,0.0,0.0,536,306
20,1166,,0.7326262626262626,,,0.0,0.0,474,292
20,1166,,0.7425252525252525,,,0.0,0.0,474,292
20,1166,,0.7524242424242424,,,0.0,0.0,414,282
20,1166,,0.7623232323232323,,,0.0,0.0,414,282
20,1166,,0.7722222222222221,,,0.0,0.0,356,266
20,1166,,0.7821212121212121,,,0.0,0.0,306,250
20,1166,,0.792020202020202,,,0.0,0.0,306,250
20,1166,,0.8019191919191919,,,0.0,0.0,252,246
20,1166,,0.8118181818181818,,,0.0,0.0,252,246
20,1166,,0.8217171717171717,,,0.0,0.0,198,232
20,1166,,0.8316161616161616,,,0.0,0.0,198,232
20,1166,,0.8415151515151514,,,0.0,0.0,154,198
20,1166,,0.8514141414141414,,,0.0,0.0,154,198
20,1166,,0.8613131313131313,,,0.0,0.0,128,174
20,1166,,0.8712121212121212,,,0.0,0.0,128,174
20,1166,,0.8811111111111111,,,0.0,0.0,94,138
20,1166,,0.891010101010101,,,0.0,0.0,68,110
20,1166,,0.9009090909090909,,,0.0,0.0,68,110
20,1166,,0.9108080808080807,,,0.0,0.0,42,76
20,1166,,0.9207070707070707,,,0.0,0.0,42,76
20,1166,,0.9306060606060605,,,0.0,0.0,30,48
20,1166,,0.9405050505050505,,,0.0,0.0,30,48
20,1166,,0.9504040404040404,,,0.0,0.0,22,30
20,1166,,0.9603030303030302,,,0.0,0.0,22,30
20,1166,,0.9702020202020202,,,0.0,0.0,12,16
20,1166,,0.98010101010101,,,0.0,0.0,12,16
21,2151,,0.029797979797979796,,,0.0,0.0,4290,1294
21,2151,,0.039696969696969696,,,0.0,0.0,4268,1262
21,2151,,0.049595959595959596,,,0.0,0.0,4268,1262
21,2151,,0.059494949494949496,,,0.0,0.0,4246,1224
21,2151,,0.06939393939393938,,,0.0,0.0,4206,1204
21,2151,,0.07929292929292929,,,0.0,0.0,4174,1178
21,2151,,0.08919191919191918,,,0.0,0.0,4174,1178
21,2151,,0.09909090909090908,,,0.0,0.0,4136,1162
21,2151,,0.10898989898989898,,,0.0,0.0,4090,1148
21,2151,,0.11888888888888888,,,0.0,0.0,4042,1126
21,2151,,0.12878787878787878,,,0.0,0.0,4042,1126
21,2151,,0.1386868686868687,,,0.0,0.0,3988,1106
21,2151,,0.1485858585858586,,,0.0,0.0,3926,1076
21,2151,,0.15848484848484848,,,0.0,0.0,3866,1056
21,2151,,0.16838383838383839,,,0.0,0.0,3866,1056
21,2151,,0.1782828282828283,,,0.0,0.0,3810,1018
21,2151,,0.18818181818181817,,,0.0,0.0,3744,974
21,2151,,0.19808080808080808,,,0.0,0.0,3670,914
21,2151,,0.207979797979798,,,0.0,0.0,3670,914
21,2151,,0.21787878787878787,,,0.0,0.0,3572,872
21,2151,,0.22777777777777777,,,0.0,0.0,3476,824
21,2151,,0.23767676767676768,,,0.0,0.0,3380,792
21,2151,,0.24757575757575756,,,0.0,0.0,3380,792
21,2151,,0.25747474747474747,,,0.0,0.0,3288,760
21,2151,,0.2673737373737374,,,0.0,0.0,3192,728
21,2151,,0.2772727272727273,,,0.0,0.0,3092,714
21,2151,,0.2871717171717172,,,0.0,0.0,3092,714
21,2151,,0.29707070707070704,,,0.0,0.0,2998,700
21,2151,,0.30696969696969695,,,0.0,0.0,2898,684
21,2151,,0.31686868686868686,,,0.0,0.0,2798,670
21,2151,,0.32676767676767676,,,0.0,0.0,2798,670
21,2151,,0.33666666666666667,,,0.0,0.0,2696,658
21,2151,,0.3465656565656566,,,0.0,0.0,2594,648
21,2151,,0.3564646464646465,,,0.0,0.0,2498,640
21,2151,,0.36636363636363634,,,0.0,0.0,2498,640
21,2151,,0.37626262626262624,,,0.0,0.0,2402,634
21,2151,,0.38616161616161615,,,0.0,0.0,2304,626
21,2151,,0.39606060606060606,,,0.0,0.0,2202,622
21,2151,,0.40595959595959596,,,0.0,0.0,2202,622
21,2151,,0.41585858585858587,,,0.0,0.0,2100,612
21,2151,,0.4257575757575757,,,0.0,0.0,1992,608
21,2151,,0.43565656565656563,,,0.0,0.0,1884,598
21,2151,,0.44555555555555554,,,0.0,0.0,1884,598
21,2151,,0.45545454545454545,,,0.0,0.0,1774,584
21,2151,,0.46535353535353535,,,0.0,0.0,1666,558
21,2151,,0.47525252525252526,,,0.0,0.0,1556,536
21,2151,,0.4851515151515151,,,0.0,0.0,1556,536
21,2151,,0.495050505050505,,,0.0,0.0,1444,504
21,2151,,0.5049494949494949,,,0.0,0.0,1344,476
21,2151,,0.5148484848484849,,,0.0,0.0,1260,450
21,2151,,0.5247474747474747,,,0.0,0.0,1260,450
21,2151,,0.5346464646464646,,,0.0,0.0,1178,428
21,2151,,0.5445454545454546,,,0.0,0.0,1106,422
21,2151,,0.5544444444444444,,,0.0,0.0,1032,404
21,2151,,0.5643434343434344,,,0.0,0.0,1032,404
21,2151,,0.5742424242424242,,,0.0,0.0,948,390
21,2151,,0.5841414141414141,,,0.0,0.0,866,364
21,2151,,0.594040404040404,,,0.0,0.0,786,338
21,2151,,0.6039393939393939,,,0.0,0.0,786,338
21,2151,,0.6138383838383838,,,0.0,0.0,720,324
21,2151,,0.6237373737373737,,,0.0,0.0,660,316
21,2151,,0.6336363636363637,,,0.0,0.0,596,302
21,2151,,0.6435353535353535,,,0.0,0.0,596,302
21,2151,,0.6534343434343434,,,0.0,0.0,534,274
21,2151,,0.6633333333333333,,,0.0,0.0,488,260
21,2151,,0.6732323232323232,,,0.0,0.0,444,244
21,2151,,0.6831313131313131,,,0.0,0.0,444,244
21,2151,,0.693030303030303,,,0.0,0.0,396,222
21,2151,,0.702929292929293,,,0.0,0.0,350,202
21,2151,,0.7128282828282828,,,0.0,0.0,316,180
21,2151,,0.7227272727272727,,,0.0,0.0,316,180
21,2151,,0.7326262626262626,,,0.0,0.0,292,170
21,2151,,0.7425252525252525,,,0.0,0.0,270,162
21,2151,,0.7524242424242424,,,0.0,0.0,252,158
21,2151,,0.7623232323232323,,,0.0,0.0,252,158
21,2151,,0.7722222222222221,,,0.0,0.0,234,150
21,2151,,0.7821212121212121,,,0.0,0.0,216,144
21,2151,,0.792020202020202,,,0.0,0.0,200,136
21,2151,,0.8019191919191919,,,0.0,0.0,200,136
21,2151,,0.8118181818181818,,,0.0,0.0,180,128
21,2151,,0.8217171717171717,,,0.0,0.0,160,120
21,2151,,0.8316161616161616,,,0.0,0.0,140,112
21,2151,,0.8415151515151514,,,0.0,0.0,140,112
21,2151,,0.8514141414141414,,,0.0,0.0,120,96
21,2151,,0.8613131313131313,,,0.0,0.0,108,84
21,2151,,0.8712121212121212,,,0.0,0.0,96,78
21,2151,,0.8811111111111111,,,0.0,0.0,96,78
21,2151,,0.891010101010101,,,0.0,0.0,86,70
21,2151,,0.9009090909090909,,,0.0,0.0,80,64
21,2151,,0.9108080808080807,,,0.0,0.0,72,58
21,2151,,0.9207070707070707,,,0.0,0.0,72,58
21,2151,,0.9306060606060605,,,0.0,0.0,62,52
21,2151,,0.9405050505050505,,,0.0,0.0,50,44
21,2151,,0.9504040404040404,,,0.0,0.0,38,36
21,2151,,0.9603030303030302,,,0.0,0.0,38,36
21,2151,,0.9702020202020202,,,0.0,0.0,26,30
21,2151,,0.98010101010101,,,0.0,0.0,12,22
22,4625,,0.0198989898989899,,,0.0,0.0,9232,2764
22,4625,,0.029797979797979796,,,0.0,0.0,9208,2746
22,4625,,0.039696969696969696,,,0.0,0.0,9178,2722
22,4625,,0.049595959595959596,,,0.0,0.0,9140,2700
22,4625,,0.059494949494949496,,,0.0,0.0,9096,2672
22,4625,,0.06939393939393938,,,0.0,0.0,9036,2640
22,4625,,0.07929292929292929,,,0.0,0.0,8972,2608
22,4625,,0.08919191919191918,,,0.0,0.0,8904,2576
22,4625,,0.09909090909090908,,,0.0,0.0,8836,2554
22,4625,,0.10898989898989898,,,0.0,0.0,8770,2522
22,4625,,0.11888888888888888,,,0.0,0.0,8712,2510
22,4625,,0.12878787878787878,,,0.0,0.0,8658,2498
22,4625,,0.1386868686868687,,,0.0,0.0,8600,2482
22,4625,,0.1485858585858586,,,0.0,0.0,8538,2460
22,4625,,0.15848484848484848,,,0.0,0.0,8466,2438
22,4625,,0.16838383838383839,,,0.0,0.0,8388,2404
22,4625,,0.1782828282828283,,,0.0,0.0,8308,2378
22,4625,,0.18818181818181817,,,0.0,0.0,8234,2336
22,4625,,0.19808080808080808,,,0.0,0.0,8142,2278
22,4625,,0.207979797979798,,,0.0,0.0,8032,2220
22,4625,,0.21787878787878787,,,0.0,0.0,7908,2184
22,4625,,0.22777777777777777,,,0.0,0.0,7784,2142
22,4625,,0.23767676767676768,,,0.0,0.0,7646,2096
22,4625,,0.24757575757575756,,,0.0,0.0,7498,2050
22,4625,,0.25747474747474747,,,0.0,0.0,7348,2016
22,4625,,0.2673737373737374,,,0.0,0.0,7196,1980
22,4625,,0.2772727272727273,,,0.0,0.0,7040,1962
22,4625,,0.2871717171717172,,,0.0,0.0,6886,1930
22,4625,,0.29707070707070704,,,0.0,0.0,6732,1904
22,4625,,0.30696969696969695,,,0.0,0.0,6584,1870
22,4625,,0.31686868686868686,,,0.0,0.0,6426,1840
22,4625,,0.32676767676767676,,,0.0,0.0,6274,1796
22,4625,,0.33666666666666667,,,0.0,0.0,6126,1770
22,4625,,0.3465656565656566,,,0.0,0.0,5984,1748
22,4625,,0.3564646464646465,,,0.0,0.0,5836,1720
22,4625,,0.36636363636363634,,,0.0,0.0,5696,1684
22,4625,,0.37626262626262624,,,0.0,0.0,5572,1654
22,4625,,0.38616161616161615,,,0.0,0.0,5454,1646
22,4625,,0.39606060606060606,,,0.0,0.0,5332,1630
22,4625,,0.40595959595959596,,,0.0,0.0,5210,1618
22,4625,,0.41585858585858587,,,0.0,0.0,5088,1600
22,4625,,0.4257575757575757,,,0.0,0.0,4976,1590
22,4625,,0.43565656565656563,,,0.0,0.0,4862,1570
22,4625,,0.44555555555555554,,,0.0,0.0,4756,1544
22,4625,,0.45545454545454545,,,0.0,0.0,4648,1512
22,4625,,0.46535353535353535,,,0.0,0.0,4544,1486
22,4625,,0.47525252525252526,,,0.0,0.0,4430,1452
22,4625,,0.4851515151515151,,,0.0,0.0,4330,1424
22,4625,,0.495050505050505,,,0.0,0.0,4226,1388
22,4625,,0.5049494949494949,,,0.0,0.0,4012,1352
22,4625,,0.5148484848484849,,,0.0,0.0,3904,1336
22,4625,,0.5247474747474747,,,0.0,0.0,3792,1312
22,4625,,0.5346464646464646,,,0.0,0.0,3680,1282
22,4625,,0.5445454545454546,,,0.0,0.0,3574,1238
22,4625,,0.5544444444444444,,,0.0,0.0,3468,1200
22,4625,,0.5643434343434344,,,0.0,0.0,3368,1158
22,4625,,0.5742424242424242,,,0.0,0.0,3262,1124
22,4625,,0.5841414141414141,,,0.0,0.0,3166,1086
22,4625,,0.594040404040404,,,0.0,0.0,3056,1060
