cloud_id,slice_id,area,perimeter
5,-1,5650,1640
5,0,34,56
5,1,86,120
5,2,196,224
5,3,350,332
5,4,554,426
5,5,886,602
5,6,1354,728
5,7,1984,922
5,8,2642,1118
5,9,3228,1370
5,10,3810,1580
5,11,4434,1774
5,12,5168,1870
5,13,5866,1946
5,14,6582,2004
5,15,7300,2076
5,16,7978,2214
5,17,8646,2312
5,18,9240,2514
5,19,9828,2654
5,20,10196,2720
5,21,10532,2804
5,22,10800,2880
5,23,11000,2960
5,24,11128,3052
5,25,11184,3130
5,26,11208,3188
5,27,11246,3222
5,28,11280,3248
5,29,11300,3272
6,-1,5035,1308
6,0,34,50
6,1,126,124
6,2,312,178
6,3,574,224
6,4,864,292
6,5,1178,370
6,6,1494,422
6,7,1850,504
6,8,2250,628
6,9,2708,752
6,10,3298,846
6,11,3910,884
6,12,4494,946
6,13,5014,1044
6,14,5526,1164
6,15,6064,1274
6,16,6604,1358
6,17,7146,1496
6,18,7646,1616
6,19,8076,1732
6,20,8488,1862
6,21,8856,1998
6,22,9210,2110
6,23,9526,2208
6,24,9788,2296
6,25,9924,2416
6,26,10004,2488
6,27,10030,2540
6,28,10056,2580
6,29,10070,2614
7,-1,21521,3732
7,0,78,84
7,1,344,254
7,2,710,568
7,3,1490,872
7,4,2448,1368
7,5,4070,1666
7,6,5878,1788
7,7,7398,1940
7,8,9078,2118
7,9,10726,2498
7,10,12074,2870
7,11,13188,3104
7,12,14050,3248
7,13,15122,3342
7,14,16210,3482
7,15,17212,3742
7,16,18176,3944
7,17,19568,4292
7,18,21692,4752
7,19,24508,5146
7,20,27600,5230
7,21,30664,5374
7,22,33610,5704
7,23,36168,6124
7,24,38376,6492
7,25,40130,6722
7,26,41456,6910
7,27,42472,7212
7,28,42906,7352
7,29,43042,7462
8,-1,33611,6772
8,0,342,196
8,1,1106,570
8,2,2406,1100
8,3,4606,1660
8,4,7238,1936
8,5,9758,2576
8,6,12816,2958
8,7,16320,3386
8,8,20486,4470
8,9,25920,5538
8,10,30986,6240
8,11,35284,6896
8,12,38714,7668
8,13,41826,8094
8,14,45168,8278
8,15,48548,8534
8,16,50898,9058
8,17,52964,9430
8,18,54442,9772
8,19,55798,9916
8,20,57176,10134
8,21,58452,10406
8,22,59990,11018
8,23,61474,11486
8,24,63472,12016
8,25,65098,12582
8,26,65700,12974
8,27,66608,13150
8,28,67100,13378
8,29,67222,13542
9,-1,5072,1288
9,0,88,82
9,1,254,134
9,2,452,188
9,3,808,358
9,4,1236,416
9,5,1724,470
9,6,2214,536
9,7,2680,630
9,8,3112,712
9,9,3524,746
9,10,3930,830
9,11,4434,944
9,12,4964,1026
9,13,5536,1088
9,14,6074,1152
9,15,6628,1242
9,16,7188,1364
9,17,7628,1482
9,18,8004,1598
9,19,8328,1728
9,20,8572,1824
9,21,8888,1950
9,22,9238,2030
9,23,9554,2132
9,24,9758,2204
9,25,9892,2292
9,26,9974,2378
9,27,10036,2458
9,28,10080,2508
9,29,10144,2570
10,-1,6829,1262
10,0,40,64
10,1,254,180
10,2,536,298
10,3,980,410
10,4,1412,514
10,5,1852,560
10,6,2422,642
10,7,3138,714
10,8,3910,802
10,9,4628,872
10,10,5234,976
10,11,5990,1058
10,12,6796,1184
10,13,7472,1300
10,14,8088,1354
10,15,8546,1474
10,16,8910,1518
10,17,9298,1554
10,18,9718,1598
10,19,10072,1658
10,20,10510,1806
10,21,10980,1914
10,22,11454,1992
10,23,11900,2100
10,24,12264,2164
10,25,12598,2206
10,26,12908,2256
10,27,13216,2334
10,28,13504,2402
10,29,13658,2518
11,-1,8997,2396
11,0,170,92
11,1,422,202
11,2,732,308
11,3,1060,416
11,4,1356,548
11,5,1778,698
11,6,2276,790
11,7,2694,872
11,8,3102,940
11,9,3484,1050
11,10,3904,1150
11,11,4346,1230
11,12,4670,1350
11,13,5042,1486
11,14,5468,1644
11,15,6134,1838
11,16,6952,2026
11,17,7766,2174
11,18,8504,2270
11,19,9360,2378
11,20,10414,2564
11,21,11712,2932
11,22,13250,3198
11,23,14538,3486
11,24,15724,3734
11,25,16548,4066
11,26,17184,4372
11,27,17648,4538
11,28,17886,4696
11,29,17994,4786
12,-1,6251,1722
12,0,48,70
12,1,154,130
12,2,352,286
12,3,634,372
12,4,956,452
12,5,1230,564
12,6,1532,700
12,7,1852,846
12,8,2234,1028
12,9,2616,1166
12,10,3000,1248
12,11,3416,1370
12,12,3802,1490
12,13,4156,1632
12,14,4556,1752
12,15,5096,1836
12,16,5750,1934
12,17,6594,2064
12,18,7458,2148
12,19,8280,2244
12,20,9004,2418
12,21,9674,2582
12,22,10350,2756
12,23,10920,2872
12,24,11370,2990
12,25,11750,3108
12,26,12040,3176
12,27,12238,3266
12,28,12434,3338
12,29,12502,3438
13,-1,11741,2052
13,0,70,56
13,1,186,180
13,2,480,282
13,3,1042,538
13,4,1748,644
13,5,2464,738
13,6,3172,776
13,7,3780,852
13,8,4436,924
13,9,5080,1020
13,10,5908,1190
13,11,6946,1348
13,12,8070,1524
13,13,9454,1794
13,14,11014,1898
13,15,12644,2046
13,16,14300,2124
13,17,15904,2170
13,18,17474,2226
13,19,18858,2428
13,20,20104,2748
13,21,21244,3006
13,22,21996,3388
13,23,22474,3568
13,24,22912,3786
13,25,23148,3932
13,26,23280,3976
13,27,23390,4024
13,28,23448,4072
13,29,23482,4102
14,-1,13391,2756
14,0,50,48
14,1,154,98
14,2,280,226
14,3,590,514
14,4,854,642
14,5,1188,838
14,6,1854,1114
14,7,2636,1314
14,8,3294,1520
14,9,4238,1684
14,10,5412,1852
14,11,6818,1990
14,12,8332,2212
14,13,9840,2354
14,14,11300,2430
14,15,12638,2528
14,16,13828,2734
14,17,14816,2882
14,18,15980,3148
14,19,17256,3270
14,20,18420,3520
14,21,19240,3722
14,22,20180,3898
14,23,21568,4068
14,24,22990,4256
14,25,24146,4456
14,26,25280,4768
14,27,26114,5066
14,28,26702,5370
14,29,26782,5510
15,-1,6486,1446
15,0,130,108
15,1,340,218
15,2,558,270
15,3,732,338
15,4,888,394
15,5,1180,466
15,6,1542,558
15,7,1876,706
15,8,2124,922
15,9,2460,1088
15,10,2882,1182
15,11,3454,1408
15,12,4196,1510
15,13,4820,1566
15,14,5470,1646
15,15,6198,1728
15,16,6954,1796
15,17,7674,1868
15,18,8430,1930
15,19,9224,1974
15,20,9992,2018
15,21,10660,2082
15,22,11182,2236
15,23,11534,2350
15,24,11912,2408
15,25,12262,2464
15,26,12630,2580
15,27,12802,2724
15,28,12918,2800
15,29,12972,2886
16,-1,8150,2290
16,0,64,48
16,1,156,98
16,2,324,180
16,3,586,294
16,4,936,406
16,5,1326,546
16,6,1760,698
16,7,2266,822
16,8,2824,1082
16,9,3656,1440
16,10,4608,1608
16,11,5556,1802
16,12,6616,2016
16,13,7638,2332
16,14,8628,2668
16,15,9668,2858
16,16,10642,2940
16,17,11380,2994
16,18,12054,3066
16,19,12676,3148
16,20,13298,3244
16,21,13902,3428
16,22,14440,3610
16,23,14972,3776
16,24,15458,3968
16,25,15828,4188
16,26,16050,4376
16,27,16168,4460
16,28,16262,4522
16,29,16300,4578
17,-1,38749,7018
17,0,622,266
17,1,1532,768
17,2,3502,1334
17,3,5550,1646
17,4,7104,2188
17,5,9804,3006
17,6,14398,3930
17,7,20112,4442
17,8,25010,5202
17,9,29494,5502
17,10,34110,5774
17,11,38630,6098
17,12,42646,6542
17,13,45872,7126
17,14,48330,7458
17,15,50450,7652
17,16,52412,7810
17,17,54094,8158
17,18,55640,8804
17,19,56782,9104
17,20,58424,9608
17,21,60700,10080
17,22,63408,10556
17,23,66156,10870
17,24,68346,11206
17,25,70726,11738
17,26,73550,12242
17,27,75838,13044
17,28,77194,13858
17,29,77498,14032
18,-1,18090,4472
18,0,186,140
18,1,456,280
18,2,1148,604
18,3,2476,1058
18,4,3846,1378
18,5,4838,1748
18,6,5660,2128
18,7,6718,2598
18,8,8116,3136
18,9,9554,3678
18,10,10876,4228
18,11,12284,4648
18,12,13976,5008
18,13,15850,5344
18,14,18040,5580
18,15,20112,5940
18,16,21898,6236
18,17,23868,6500
18,18,25476,6612
18,19,26928,6732
18,20,28210,6970
18,21,29300,7172
18,22,30496,7446
18,23,31604,7654
18,24,32718,7776
18,25,33876,7928
18,26,34786,8110
18,27,35468,8426
18,28,35998,8694
18,29,36180,8940
19,-1,5414,1692
19,0,92,82
19,1,326,246
19,2,638,396
19,3,1070,554
19,4,1578,702
19,5,2088,768
19,6,2554,892
19,7,2948,942
19,8,3332,1010
19,9,3790,1076
19,10,4234,1146
19,11,4634,1252
19,12,4976,1312
19,13,5350,1360
19,14,5708,1444
19,15,5976,1502
19,16,6284,1558
19,17,6606,1628
19,18,6970,1844
19,19,7428,2126
19,20,7782,2264
19,21,8160,2350
19,22,8648,2434
19,23,9148,2510
19,24,9692,2582
19,25,10152,2752
19,26,10338,2982
19,27,10578,3162
19,28,10762,3326
19,29,10828,3380
20,-1,3309,954
20,0,34,30
20,1,100,80
20,2,182,184
20,3,416,324
20,4,798,512
20,5,1092,590
20,6,1436,646
20,7,1778,696
20,8,2158,756
20,9,2558,794
20,10,2948,822
20,11,3316,874
20,12,3686,932
20,13,4064,964
20,14,4400,1014
20,15,4726,1044
20,16,5056,1082
20,17,5314,1180
20,18,5568,1286
20,19,5786,1428
20,20,5994,1534
20,21,6166,1600
20,22,6302,1658
20,23,6382,1732
20,24,6448,1788
20,25,6492,1806
20,26,6546,1834
20,27,6588,1864
20,28,6608,1888
20,29,6618,1904
21,-1,8566,1802
21,0,44,40
21,1,140,88
21,2,346,190
21,3,724,304
21,4,1100,398
21,5,1468,502
21,6,1828,568
21,7,2226,662
21,8,2810,762
21,9,3538,900
21,10,4480,1214
21,11,5654,1332
21,12,6872,1494
21,13,8190,1588
21,14,9542,1652
21,15,10922,1706
21,16,12254,1800
21,17,13190,1924
21,18,13988,2086
21,19,14732,2228
21,20,15386,2452
21,21,15966,2678
21,22,16436,2880
21,23,16730,3156
21,24,16828,3290
21,25,16940,3394
21,26,17040,3464
21,27,17104,3538
21,28,17118,3574
21,29,17132,3598
22,-1,8614,1802
22,0,20,32
22,1,82,118
22,2,160,146
22,3,294,232
22,4,512,340
22,5,852,432
22,6,1224,554
22,7,1612,652
22,8,2114,882
22,9,2716,1148
22,10,3468,1296
22,11,4296,1362
22,12,5136,1410
22,13,5982,1464
22,14,7006,1584
22,15,8216,1746
22,16,9528,1860
22,17,10536,1938
22,18,11472,2032
22,19,12358,2132
