cloud_id,slice_id,area,perimeter
5,-1,9917,2176
5,0,122,168
5,1,412,360
5,2,972,540
5,3,1884,826
5,4,3132,1044
5,5,4540,1226
5,6,5910,1372
5,7,7136,1492
5,8,8118,1754
5,9,8736,1896
5,10,9128,2154
5,11,9434,2318
5,12,9920,2580
5,13,10724,2772
5,14,11586,2894
5,15,12452,2960
5,16,13198,3036
5,17,13998,3154
5,18,14768,3292
5,19,15366,3340
5,20,16008,3402
5,21,16790,3474
5,22,17564,3614
5,23,18076,3742
5,24,18460,3786
5,25,18864,3882
5,26,19290,4024
5,27,19638,4142
5,28,19800,4286
5,29,19834,4350
6,-1,6310,1844
6,0,22,38
6,1,88,82
6,2,190,164
6,3,428,238
6,4,692,290
6,5,968,320
6,6,1298,384
6,7,1670,438
6,8,2076,606
6,9,2546,826
6,10,3118,998
6,11,3762,1122
6,12,4412,1208
6,13,5072,1368
6,14,5734,1630
6,15,6224,2032
6,16,6734,2306
6,17,7284,2530
6,18,7964,2762
6,19,8674,2864
6,20,9450,2904
6,21,10234,2956
6,22,10964,3068
6,23,11506,3286
6,24,11802,3356
6,25,12088,3378
6,26,12330,3448
6,27,12504,3510
6,28,12602,3630
6,29,12620,3686
7,-1,4673,1438
7,0,20,26
7,1,88,108
7,2,222,196
7,3,468,346
7,4,772,480
7,5,1162,568
7,6,1594,696
7,7,1918,782
7,8,2240,908
7,9,2556,1018
7,10,2852,1088
7,11,3198,1190
7,12,3762,1376
7,13,4454,1494
7,14,4994,1548
7,15,5520,1596
7,16,6042,1622
7,17,6572,1700
7,18,7052,1804
7,19,7456,1984
7,20,7854,2152
7,21,8246,2292
7,22,8574,2424
7,23,8830,2534
7,24,9008,2630
7,25,9102,2706
7,26,9202,2758
7,27,9278,2808
7,28,9332,2846
7,29,9346,2874
8,-1,3690,1136
8,0,36,52
8,1,102,124
8,2,200,180
8,3,330,218
8,4,484,262
8,5,722,396
8,6,1046,462
8,7,1374,532
8,8,1742,574
8,9,2074,598
8,10,2364,644
8,11,2614,706
8,12,2896,778
8,13,3182,844
8,14,3508,878
8,15,3844,926
8,16,4122,1028
8,17,4376,1108
8,18,4636,1216
8,19,4972,1342
8,20,5370,1442
8,21,5808,1526
8,22,6262,1648
8,23,6642,1788
8,24,6932,1920
8,25,7168,2060
8,26,7294,2174
8,27,7356,2212
