cloud_id,slice_id,area,perimeter
10,-1,10519,1686
10,0,104,94
10,1,406,228
10,2,890,382
10,3,1322,440
10,4,1728,488
10,5,2320,684
10,6,3142,890
10,7,4024,1054
10,8,4934,1162
10,9,5938,1266
10,10,6990,1300
10,11,8010,1370
10,12,9116,1454
10,13,10148,1536
10,14,11344,1694
10,15,12536,1822
10,16,13602,1948
10,17,14562,1996
10,18,15456,2068
10,19,16288,2138
10,20,17076,2182
10,21,17846,2216
10,22,18602,2276
10,23,19242,2506
10,24,19738,2742
10,25,20204,2888
10,26,20562,2992
10,27,20820,3124
10,28,20976,3258
10,29,21038,3370
11,-1,4128,1000
11,0,20,26
11,1,60,66
11,2,174,154
11,3,370,246
11,4,516,320
11,5,768,446
11,6,1044,524
11,7,1372,560
11,8,1692,584
11,9,1968,628
11,10,2196,656
11,11,2416,702
11,12,2640,772
11,13,2856,844
11,14,3170,926
11,15,3546,972
11,16,3948,1004
11,17,4366,1054
11,18,4786,1082
11,19,5218,1128
11,20,5676,1150
11,21,6120,1222
11,22,6568,1272
11,23,6984,1326
11,24,7330,1414
11,25,7664,1498
11,26,7952,1674
11,27,8144,1834
11,28,8222,1930
11,29,8256,1998
12,-1,4729,1686
12,0,22,28
12,1,104,142
12,2,332,364
12,3,634,552
12,4,1064,772
12,5,1510,900
12,6,1950,998
12,7,2472,1174
12,8,3100,1394
12,9,3818,1552
12,10,4564,1648
12,11,5120,1802
12,12,5576,1990
12,13,6054,2108
12,14,6480,2276
12,15,6980,2362
12,16,7484,2480
12,17,7898,2638
12,18,8186,2790
12,19,8372,2898
12,20,8524,2960
12,21,8640,3010
12,22,8760,3040
12,23,8884,3082
12,24,9010,3122
12,25,9168,3192
12,26,9298,3250
12,27,9392,3290
12,28,9434,3328
12,29,9458,3366
13,-1,4401,1074
13,0,24,26
13,1,120,88
13,2,252,128
13,3,422,180
13,4,614,240
13,5,896,376
13,6,1206,498
13,7,1578,614
13,8,2016,716
13,9,2508,762
13,10,3030,808
13,11,3554,878
13,12,4070,922
13,13,4606,1012
13,14,5158,1108
13,15,5716,1174
13,16,6278,1206
13,17,6782,1306
13,18,7210,1460
13,19,7650,1584
13,20,7928,1710
13,21,8146,1794
13,22,8328,1890
13,23,8446,1982
13,24,8520,2002
13,25,8600,2020
13,26,8688,2048
13,27,8736,2084
13,28,8780,2110
13,29,8802,2146
14,-1,3558,1082
14,0,44,42
14,1,188,132
14,2,450,272
14,3,802,372
14,4,1186,462
14,5,1452,536
14,6,1658,616
14,7,1842,672
14,8,2052,712
14,9,2256,748
14,10,2424,814
14,11,2694,958
14,12,2992,1060
14,13,3334,1220
14,14,3608,1312
14,15,3864,1376
14,16,4162,1450
14,17,4476,1496
14,18,4772,1564
14,19,5104,1616
14,20,5442,1638
14,21,5744,1690
14,22,6016,1732
14,23,6274,1858
14,24,6486,1904
14,25,6688,1964
14,26,6852,2004
14,27,7000,2054
14,28,7094,2118
14,29,7116,2162
15,-1,3016,798
15,0,12,18
15,1,44,62
15,2,112,130
15,3,244,214
15,4,428,302
15,5,688,440
15,6,1102,566
15,7,1558,606
15,8,2030,704
15,9,2498,746
15,10,2918,818
15,11,3288,878
15,12,3610,938
15,13,3876,970
15,14,4120,1012
15,15,4368,1042
15,16,4592,1064
15,17,4800,1088
15,18,5030,1120
15,19,5248,1194
15,20,5356,1244
15,21,5436,1266
15,22,5538,1308
15,23,5656,1340
15,24,5780,1358
15,25,5892,1402
15,26,5962,1462
15,27,6006,1534
15,28,6028,1578
15,29,6032,1594
16,-1,46655,6348
16,0,72,104
16,1,240,274
16,2,1110,908
16,3,2666,1112
16,4,4234,1248
16,5,5740,1436
16,6,7532,1832
16,7,9780,2546
16,8,12502,3044
16,9,15852,3948
16,10,20932,4940
16,11,26368,5374
16,12,32356,5610
16,13,38206,5892
16,14,43840,6046
16,15,49654,6228
16,16,55504,6416
16,17,61282,6856
16,18,66088,7568
16,19,70734,8354
16,20,74738,9112
16,21,78434,9752
16,22,82426,10428
16,23,86030,11150
16,24,88770,11630
16,25,90826,12038
16,26,91994,12234
16,27,92736,12396
16,28,93130,12546
16,29,93310,12694
17,-1,4524,1460
17,0,48,44
17,1,124,144
17,2,170,190
17,3,278,238
17,4,464,404
17,5,838,616
17,6,1392,840
17,7,2034,1052
17,8,2800,1254
17,9,3666,1420
17,10,4266,1568
17,11,4790,1740
17,12,5270,1854
17,13,5740,1924
17,14,6086,2026
17,15,6384,2090
17,16,6666,2142
17,17,6948,2242
17,18,7176,2366
17,19,7438,2424
17,20,7696,2454
17,21,7934,2482
17,22,8112,2570
17,23,8288,2664
17,24,8522,2730
17,25,8706,2796
17,26,8836,2816
17,27,8942,2846
17,28,9022,2884
17,29,9048,2916
18,-1,6027,1424
18,0,136,110
18,1,434,220
18,2,926,458
18,3,1754,648
18,4,2594,720
18,5,3412,790
18,6,4238,874
18,7,5060,1036
18,8,5874,1214
18,9,6676,1432
18,10,7458,1526
18,11,8200,1592
18,12,8958,1656
18,13,9534,1768
18,14,9892,1930
18,15,10166,2038
18,16,10408,2110
18,17,10630,2176
18,18,10858,2246
18,19,11068,2296
18,20,11246,2352
18,21,11350,2416
18,22,11444,2520
18,23,11560,2576
18,24,11686,2608
18,25,11834,2644
18,26,11962,2698
18,27,12018,2782
18,28,12040,2820
18,29,12054,2846
19,-1,4188,902
19,0,24,34
19,1,74,116
19,2,222,218
19,3,440,282
19,4,692,332
19,5,976,398
19,6,1230,516
19,7,1470,558
19,8,1772,692
19,9,2146,804
19,10,2574,842
19,11,2998,862
19,12,3402,926
19,13,3782,986
19,14,4144,1060
19,15,4498,1112
19,16,4894,1142
19,17,5306,1166
19,18,5714,1202
19,19,6148,1218
19,20,6606,1240
19,21,7050,1272
19,22,7426,1338
19,23,7766,1430
19,24,8046,1548
19,25,8164,1658
19,26,8236,1708
19,27,8320,1752
19,28,8366,1784
19,29,8376,1802
20,-1,6672,1568
20,0,108,88
20,1,386,212
20,2,704,272
20,3,1024,336
20,4,1380,394
20,5,1810,488
20,6,2326,546
20,7,2760,650
20,8,3122,752
20,9,3480,806
20,10,3732,884
20,11,4064,1034
20,12,4512,1114
20,13,5116,1190
20,14,5832,1248
20,15,6542,1360
20,16,7178,1488
20,17,7782,1608
20,18,8364,1658
20,19,9012,1724
20,20,9694,1778
20,21,10302,1954
20,22,10876,2212
20,23,11382,2356
20,24,11802,2538
20,25,12156,2668
20,26,12538,2780
20,27,12934,2896
20,28,13256,3010
20,29,13344,3132
21,-1,3558,1320
21,0,30,42
21,1,46,66
21,2,62,96
21,3,264,252
21,4,568,372
21,5,848,508
21,6,1192,596
21,7,1562,684
21,8,1950,764
21,9,2248,910
21,10,2552,1032
21,11,2926,1192
21,12,3290,1304
21,13,3710,1412
21,14,4066,1480
21,15,4454,1610
21,16,4870,1744
21,17,5190,1812
21,18,5466,1848
21,19,5744,1920
21,20,5996,2002
21,21,6238,2064
21,22,6420,2168
21,23,6548,2254
21,24,6680,2316
21,25,6854,2410
21,26,6958,2508
21,27,7032,2576
21,28,7086,2604
21,29,7116,2638
22,-1,12110,2636
22,0,100,90
22,1,414,220
22,2,846,372
22,3,1162,540
22,4,1518,714
22,5,2342,974
22,6,3480,1108
22,7,4702,1436
22,8,5954,1516
22,9,7050,1646
22,10,8032,1826
22,11,9076,2080
22,12,9872,2218
22,13,10554,2334
22,14,11322,2498
22,15,12380,2646
22,16,13372,2802
22,17,14536,2934
22,18,15712,3200
22,19,16876,3510
22,20,17922,3670
22,21,19040,3828
22,22,19996,3988
22,23,20926,4234
22,24,21912,4434
22,25,22834,4608
22,26,23450,4872
22,27,23860,5078
22,28,24106,5156
22,29,24220,5270
23,-1,8103,1778
23,0,80,104
23,1,266,194
23,2,562,322
23,3,758,478
23,4,1134,656
23,5,1600,758
23,6,2112,856
23,7,2652,992
23,8,3410,1132
23,9,4188,1304
23,10,5260,1530
23,11,6458,1634
23,12,7684,1742
23,13,8996,1824
23,14,10286,1886
23,15,11402,2058
23,16,12346,2212
23,17,13240,2362
23,18,13946,2570
23,19,14518,2728
23,20,14872,2888
23,21,15062,3008
23,22,15210,3074
23,23,15346,3148
23,24,15542,3228
23,25,15796,3308
23,26,16018,3378
23,27,16130,3452
23,28,16182,3506
23,29,16206,3552
24,-1,3668,1162
24,0,68,74
24,1,178,154
24,2,340,190
24,3,456,296
24,4,504,362
24,5,580,398
24,6,714,480
24,7,860,540
24,8,1042,594
24,9,1300,696
24,10,1576,804
24,11,1802,860
24,12,2048,926
24,13,2332,972
24,14,2632,1006
24,15,2944,1036
24,16,3266,1084
24,17,3572,1146
24,18,3908,1206
24,19,4318,1254
24,20,4778,1336
24,21,5256,1454
24,22,5712,1550
24,23,6110,1658
24,24,6492,1746
24,25,6812,1954
24,26,7046,2038
24,27,7214,2140
24,28,7302,2266
24,29,7336,2314
25,-1,13617,1988
25,0,134,116
25,1,560,322
25,2,1146,498
25,3,1772,646
25,4,2478,820
25,5,3326,914
25,6,4194,998
25,7,5276,1158
25,8,6608,1346
25,9,8134,1420
25,10,9670,1510
25,11,11056,1590
25,12,12474,1742
25,13,13916,1860
25,14,15328,1954
25,15,16790,2068
25,16,18290,2332
25,17,19778,2400
25,18,21212,2492
25,19,22400,2626
25,20,23314,2726
25,21,24154,2816
25,22,24902,2944
25,23,25496,3034
25,24,25958,3158
25,25,26280,3284
25,26,26618,3446
25,27,26918,3684
25,28,27166,3898
25,29,27234,3970
26,-1,47319,4580
26,0,394,376
26,1,1118,658
26,2,3184,1206
26,3,6214,1464
26,4,9510,1698
26,5,13116,1892
26,6,16896,2184
26,7,20592,2414
26,8,24246,2548
26,9,28064,2862
26,10,32046,3148
26,11,36166,3414
26,12,40606,3662
26,13,44980,3944
26,14,49008,4394
26,15,52214,5004
26,16,55588,5384
26,17,59496,5636
26,18,63854,5784
26,19,68342,5934
26,20,73222,6348
26,21,78378,6550
26,22,82882,7236
26,23,86162,7572
26,24,89204,7804
26,25,91506,8328
26,26,93052,8614
26,27,93992,8834
26,28,94462,9000
26,29,94638,9158
27,-1,4173,1038
27,0,62,76
27,1,156,136
27,2,204,174
27,3,272,238
27,4,348,290
27,5,388,334
27,6,454,388
27,7,560,466
27,8,698,512
27,9,934,568
27,10,1200,622
27,11,1562,718
27,12,1994,784
27,13,2404,814
27,14,2814,856
27,15,3234,922
27,16,3656,956
27,17,4138,1006
27,18,4612,1046
27,19,5090,1086
27,20,5568,1172
27,21,6106,1254
27,22,6634,1378
27,23,7054,1442
27,24,7342,1546
27,25,7684,1656
27,26,8000,1770
27,27,8196,1934
27,28,8308,1996
27,29,8346,2074
28,-1,5927,1264
28,0,32,42
28,1,282,228
28,2,642,352
28,3,1022,490
28,4,1466,578
28,5,2010,688
28,6,2598,818
28,7,3206,910
28,8,3844,960
28,9,4370,1008
28,10,4904,1046
28,11,5446,1090
28,12,5984,1158
28,13,6540,1244
28,14,7120,1326
28,15,7714,1416
28,16,8254,1524
28,17,8774,1592
28,18,9242,1662
28,19,9636,1766
28,20,9954,1884
28,21,10224,1978
28,22,10488,2010
28,23,10758,2036
