cloud_id,slice_id,area,perimeter
8,-1,18630,2912
8,0,50,70
8,1,90,134
8,2,178,222
8,3,370,372
8,4,710,518
8,5,1270,612
8,6,1946,804
8,7,3016,1016
8,8,4388,1098
8,9,5770,1206
8,10,7028,1366
8,11,8420,1626
8,12,10040,1880
8,13,11882,1996
8,14,13758,2202
8,15,15724,2386
8,16,18144,2752
8,17,20796,3050
8,18,23266,3196
8,19,25786,3304
8,20,28236,3472
8,21,30588,3706
8,22,32596,4022
8,23,34256,4574
8,24,35498,5020
8,25,36274,5324
8,26,36676,5482
8,27,37028,5630
8,28,37202,5736
8,29,37260,5822
9,-1,50040,6296
9,0,262,126
9,1,1420,782
9,2,4716,1442
9,3,9324,1952
9,4,15288,2212
9,5,21296,2328
9,6,27242,2534
9,7,33182,3018
9,8,39624,3808
9,9,46822,4250
9,10,54710,4724
9,11,62464,5074
9,12,69714,5650
9,13,74954,6794
9,14,78382,7798
9,15,81838,8404
9,16,85174,9054
9,17,88138,9580
9,18,90740,10000
9,19,92922,10452
9,20,94412,10760
9,21,95210,10944
9,22,95990,11092
9,23,96658,11306
9,24,97518,11480
9,25,98468,11704
9,26,99254,12030
9,27,99660,12310
9,28,99962,12432
9,29,100080,12590
10,-1,5601,1468
10,0,84,56
10,1,210,92
10,2,296,142
10,3,422,206
10,4,624,346
10,5,878,510
10,6,1276,718
10,7,1628,818
10,8,2068,926
10,9,2516,1018
10,10,3018,1104
10,11,3648,1190
10,12,4332,1320
10,13,4984,1400
10,14,5574,1448
10,15,6160,1522
10,16,6798,1694
10,17,7566,1864
10,18,8390,2022
10,19,9086,2110
10,20,9690,2260
10,21,10032,2460
10,22,10360,2544
10,23,10654,2626
10,24,10832,2708
10,25,10962,2764
10,26,11062,2820
10,27,11122,2862
10,28,11176,2888
10,29,11202,2928
11,-1,3193,1574
11,0,24,42
11,1,52,64
11,2,140,188
11,3,292,272
11,4,492,302
11,5,702,382
11,6,1018,480
11,7,1268,658
11,8,1450,770
11,9,1558,886
11,10,1670,1024
11,11,1892,1130
11,12,2136,1262
11,13,2490,1466
11,14,2902,1668
11,15,3326,1838
11,16,3732,1974
11,17,4096,2080
11,18,4414,2174
11,19,4708,2286
11,20,4972,2386
11,21,5202,2500
11,22,5450,2610
11,23,5750,2712
11,24,5998,2838
11,25,6168,2952
11,26,6268,3048
11,27,6318,3078
11,28,6362,3106
11,29,6386,3146
12,-1,14443,2236
12,0,80,134
12,1,492,408
12,2,1214,644
12,3,2024,806
12,4,2954,958
12,5,4054,1136
12,6,5434,1320
12,7,7038,1506
12,8,8832,1618
12,9,10612,1702
12,10,12204,1888
12,11,13668,2124
12,12,15146,2344
12,13,16590,2568
12,14,17656,2626
12,15,18622,2740
12,16,19562,2790
12,17,20558,2914
12,18,21512,3036
12,19,22436,3102
12,20,23380,3208
12,21,24294,3318
12,22,25140,3430
12,23,25882,3506
12,24,26636,3582
12,25,27296,3716
12,26,27932,3840
12,27,28406,4048
12,28,28738,4224
12,29,28886,4464
13,-1,20614,3938
13,0,170,190
13,1,878,494
13,2,2172,864
13,3,3644,1270
13,4,5296,1628
13,5,7068,1924
13,6,9040,2206
13,7,11094,2358
13,8,13136,2422
13,9,15000,2602
13,10,16690,2838
13,11,18044,3074
13,12,19300,3208
13,13,20700,3344
13,14,22118,3548
13,15,23778,3820
13,16,25702,4020
13,17,27728,4412
13,18,29860,4776
13,19,31952,5250
13,20,33810,5592
13,21,35272,5900
13,22,36654,6228
13,23,37850,6604
13,24,38842,6884
13,25,39660,7166
13,26,40382,7480
13,27,40940,7692
13,28,41168,7796
13,29,41228,7874
14,-1,6002,1496
14,0,42,54
14,1,106,104
14,2,214,160
14,3,382,260
14,4,658,448
14,5,1018,610
14,6,1366,742
14,7,1720,826
14,8,2078,860
14,9,2432,878
14,10,2760,908
14,11,3054,954
14,12,3384,1030
14,13,3774,1118
14,14,4294,1230
14,15,4920,1360
14,16,5704,1510
14,17,6454,1638
14,18,7140,1762
14,19,7798,1846
14,20,8448,1934
14,21,9108,2022
14,22,9686,2164
14,23,10206,2280
14,24,10706,2414
14,25,11134,2548
14,26,11516,2632
