cloud_id,slice_id,area,perimeter
8,-1,14243,3112
8,0,186,92
8,1,678,254
8,2,1314,422
8,3,1904,526
8,4,2518,668
8,5,3304,860
8,6,4090,1036
8,7,4600,1396
8,8,5182,1704
8,9,6394,2156
8,10,7266,2464
8,11,8308,2704
8,12,9244,2824
8,13,10428,2966
8,14,11648,3160
8,15,13074,3416
8,16,14548,3630
8,17,16264,3796
8,18,18218,4048
8,19,20156,4266
8,20,22192,4478
8,21,23350,4814
8,22,24226,4920
8,23,24970,5030
8,24,25584,5176
8,25,26030,5284
8,26,26546,5448
8,27,27400,5736
8,28,28104,6016
8,29,28486,6222
9,-1,4661,2020
9,0,60,94
9,1,280,254
9,2,550,336
9,3,800,404
9,4,1066,514
9,5,1410,690
9,6,1838,814
9,7,2306,892
9,8,2828,988
9,9,3396,1158
9,10,3922,1398
9,11,4488,1700
9,12,5098,1976
9,13,5508,2254
9,14,5966,2538
9,15,6414,2694
9,16,6866,2872
9,17,7306,3048
9,18,7676,3258
9,19,8048,3402
9,20,8338,3548
9,21,8516,3678
9,22,8662,3744
9,23,8830,3810
9,24,8974,3872
9,25,9098,3904
9,26,9192,3948
9,27,9250,3982
9,28,9292,4004
9,29,9322,4034
10,-1,4003,1606
10,0,50,56
10,1,102,132
10,2,264,286
10,3,518,418
10,4,898,622
10,5,1274,842
10,6,1742,984
10,7,2264,1056
10,8,2690,1174
10,9,3074,1274
10,10,3342,1398
10,11,3612,1440
10,12,3840,1496
10,13,4092,1538
10,14,4394,1588
10,15,4738,1638
10,16,5020,1764
10,17,5338,1864
10,18,5658,1984
10,19,5972,2080
10,20,6268,2202
10,21,6520,2338
10,22,6782,2488
10,23,7054,2600
10,24,7306,2740
10,25,7542,2842
10,26,7708,2934
10,27,7876,3052
10,28,7982,3154
10,29,8006,3208
11,-1,23407,3080
11,0,202,208
11,1,766,586
11,2,1880,784
11,3,3458,1220
11,4,5342,1506
11,5,7306,1694
11,6,9300,1840
11,7,11092,2042
11,8,12600,2252
11,9,14360,2502
11,10,16488,2706
11,11,18574,2864
11,12,20666,2980
11,13,22860,3092
11,14,24736,3198
11,15,26846,3372
11,16,29148,3608
11,17,31470,3796
11,18,33682,3996
11,19,35740,4144
11,20,37636,4316
11,21,39206,4608
11,22,40276,4798
11,23,41712,5106
11,24,43200,5220
11,25,44768,5350
11,26,45980,5544
11,27,46402,5864
11,28,46664,6070
11,29,46814,6158
12,-1,6235,1442
12,0,86,62
12,1,204,102
12,2,308,138
12,3,432,212
12,4,638,316
12,5,942,484
12,6,1342,682
12,7,1908,860
12,8,2620,1034
12,9,3400,1194
12,10,4206,1408
12,11,4978,1532
12,12,5736,1590
12,13,6440,1660
12,14,7030,1798
12,15,7642,1892
12,16,8244,1966
12,17,8862,2016
12,18,9458,2102
12,19,10020,2254
12,20,10480,2334
12,21,10898,2398
12,22,11244,2486
12,23,11592,2542
12,24,11894,2616
12,25,12136,2668
12,26,12298,2726
12,27,12396,2806
12,28,12436,2844
12,29,12470,2882
13,-1,3865,1356
13,0,42,50
13,1,156,88
13,2,318,124
13,3,484,188
13,4,654,260
13,5,832,320
13,6,1054,426
13,7,1322,564
13,8,1652,690
13,9,2018,888
13,10,2542,1010
13,11,3152,1124
13,12,3834,1252
13,13,4516,1396
13,14,5172,1604
13,15,5674,1810
13,16,6060,1924
13,17,6272,1978
13,18,6426,2048
13,19,6542,2124
13,20,6636,2186
13,21,6738,2216
13,22,6866,2256
13,23,6998,2344
13,24,7154,2406
13,25,7300,2450
13,26,7432,2482
13,27,7596,2562
13,28,7708,2656
13,29,7730,2706
14,-1,5602,1860
14,0,56,54
14,1,196,160
14,2,248,214
14,3,388,290
14,4,542,456
14,5,812,664
14,6,1166,818
14,7,1506,920
14,8,1820,1004
14,9,2150,1138
14,10,2574,1342
14,11,3114,1442
14,12,3604,1566
14,13,4088,1748
14,14,4600,1862
14,15,5106,2002
14,16,5698,2086
14,17,6254,2172
14,18,6844,2238
14,19,7478,2272
14,20,8050,2376
14,21,8538,2520
14,22,9074,2674
14,23,9634,2862
14,24,10118,3000
14,25,10370,3226
14,26,10560,3340
14,27,10784,3444
14,28,11120,3596
14,29,11204,3714
15,-1,40786,5560
15,0,396,286
15,1,1032,482
15,2,1678,710
15,3,2924,1268
