cloud_id,slice_id,area,perimeter
8,-1,17779,2942
8,0,44,70
8,1,210,192
8,2,384,328
8,3,720,610
8,4,1378,972
8,5,2634,1428
8,6,4408,1708
8,7,6532,2054
8,8,9066,2268
8,9,11558,2434
8,10,13736,2642
8,11,15882,2784
8,12,18016,2888
8,13,20116,3086
8,14,22326,3368
8,15,24384,3616
8,16,26232,3712
8,17,27756,3812
8,18,29250,4012
8,19,30566,4202
8,20,31680,4422
8,21,32638,4720
8,22,33416,5032
8,23,34142,5336
8,24,34670,5530
8,25,35010,5590
8,26,35258,5662
8,27,35416,5724
8,28,35490,5806
8,29,35558,5878
9,-1,12585,1768
9,0,70,58
9,1,190,152
9,2,402,344
9,3,852,666
9,4,1814,972
9,5,2996,1034
9,6,4170,1108
9,7,5374,1198
9,8,6820,1348
9,9,8100,1382
9,10,9374,1440
9,11,10670,1504
9,12,11946,1586
9,13,13162,1682
9,14,14236,1770
9,15,15284,1852
9,16,16306,2004
9,17,17404,2054
9,18,18482,2164
9,19,19494,2332
9,20,20440,2498
9,21,21320,2632
9,22,22126,2732
9,23,22816,2874
9,24,23380,2988
9,25,23800,3056
9,26,24256,3136
9,27,24734,3256
9,28,25030,3408
9,29,25170,3532
10,-1,7203,1514
10,0,56,84
10,1,180,234
10,2,406,362
10,3,590,454
10,4,780,524
10,5,1044,618
10,6,1384,776
10,7,1818,1064
10,8,2424,1274
10,9,3186,1456
10,10,4068,1538
10,11,4862,1604
10,12,5634,1672
10,13,6450,1712
10,14,7212,1776
10,15,7916,1862
10,16,8664,1912
10,17,9374,1966
10,18,10076,2050
10,19,10714,2156
10,20,11316,2232
10,21,11876,2326
10,22,12422,2456
10,23,12824,2510
10,24,13200,2564
10,25,13526,2628
10,26,13832,2724
10,27,14176,2824
10,28,14364,2950
10,29,14406,3026
11,-1,39003,5406
11,0,154,166
11,1,604,470
11,2,1332,666
11,3,2460,930
11,4,4246,1312
11,5,6320,1502
11,6,8452,1658
11,7,10610,1968
11,8,13078,2296
11,9,15608,2650
11,10,18226,3186
11,11,21300,3596
11,12,25086,4228
11,13,29620,4608
11,14,34132,5146
11,15,37988,5886
11,16,41678,6230
11,17,45730,6488
11,18,50130,6838
11,19,54836,7298
11,20,59524,7592
11,21,64014,7852
11,22,68364,8034
11,23,72418,8394
11,24,75166,9394
11,25,76472,10038
11,26,77158,10332
11,27,77624,10556
11,28,77936,10730
11,29,78006,10810
12,-1,5277,1682
12,0,50,76
12,1,108,144
12,2,172,208
12,3,316,302
12,4,462,496
12,5,870,714
12,6,1372,894
12,7,1914,1030
12,8,2528,1166
12,9,3090,1224
12,10,3624,1282
12,11,4278,1438
12,12,4922,1528
12,13,5486,1642
12,14,5930,1712
12,15,6308,1798
12,16,6564,1938
12,17,6814,2060
12,18,7070,2194
12,19,7502,2386
12,20,8134,2496
12,21,8590,2610
12,22,8962,2684
12,23,9322,2772
12,24,9606,2862
12,25,9810,2942
12,26,10004,3024
12,27,10214,3170
12,28,10426,3260
12,29,10554,3360
13,-1,6853,1768
13,0,40,48
13,1,122,138
13,2,342,322
13,3,798,602
13,4,1262,850
13,5,1700,978
13,6,2236,1144
13,7,2770,1268
13,8,3356,1350
