cloud_id,slice_id,area,perimeter,source_file,size_bin
520,-1,140482,11054,lattice_88_20250503_020556.csv,"[47030, 186182)"
819,-1,101042,11394,lattice_44_20250503_002931.csv,"[47030, 186182)"
481,-1,75624,10072,lattice_139_20250502_200756.csv,"[47030, 186182)"
499,-1,80290,6014,lattice_90_20250502_182412.csv,"[47030, 186182)"
777,-1,108932,7872,lattice_85_20250503_020234.csv,"[47030, 186182)"
367,-1,68145,6342,lattice_178_20250502_215635.csv,"[47030, 186182)"
1502,-1,47963,5922,lattice_40_20250502_153038.csv,"[47030, 186182)"
238,-1,68034,6842,lattice_105_20250503_023754.csv,"[47030, 186182)"
1516,-1,73137,7534,lattice_74_20250503_013359.csv,"[47030, 186182)"
736,-1,104473,9702,lattice_82_20250503_020233.csv,"[47030, 186182)"
189,-1,70275,8352,lattice_124_20250502_193737.csv,"[47030, 186182)"
457,-1,99315,9088,lattice_38_20250502_153147.csv,"[47030, 186182)"
1062,-1,63779,8796,lattice_161_20250502_210440.csv,"[47030, 186182)"
939,-1,69079,8758,lattice_199_20250502_222245.csv,"[47030, 186182)"
801,-1,51211,7554,lattice_125_20250502_193843.csv,"[47030, 186182)"
1368,-1,66682,9582,lattice_173_20250502_211022.csv,"[47030, 186182)"
1525,-1,97011,8998,lattice_47_20250503_003147.csv,"[47030, 186182)"
1549,-1,50044,5760,lattice_158_20250502_204213.csv,"[47030, 186182)"
1166,-1,80265,8778,lattice_178_20250502_215635.csv,"[47030, 186182)"
494,-1,148911,13692,lattice_141_20250502_201220.csv,"[47030, 186182)"
796,-1,103795,10222,lattice_130_20250502_200510.csv,"[47030, 186182)"
963,-1,59520,8722,lattice_102_20250502_185910.csv,"[47030, 186182)"
765,-1,112262,11058,lattice_197_20250502_222330.csv,"[47030, 186182)"
49,-1,118092,7700,lattice_21_20250502_235549.csv,"[47030, 186182)"
29,-1,81028,9350,lattice_39_20250502_153350.csv,"[47030, 186182)"
424,-1,65234,6712,lattice_13_20250502_132223.csv,"[47030, 186182)"
1385,-1,179005,13086,lattice_37_20250502_153146.csv,"[47030, 186182)"
14,-1,59194,7102,lattice_107_20250503_024028.csv,"[47030, 186182)"
302,-1,158726,12974,lattice_19_20250502_142915.csv,"[47030, 186182)"
1463,-1,64904,8534,lattice_140_20250502_201055.csv,"[47030, 186182)"
338,-1,127814,17498,lattice_184_20250502_220210.csv,"[47030, 186182)"
121,-1,72701,8092,lattice_163_20250503_044253.csv,"[47030, 186182)"
25,-1,47965,5562,lattice_73_20250503_013255.csv,"[47030, 186182)"
1552,-1,60506,7084,lattice_184_20250502_220210.csv,"[47030, 186182)"
84,-1,117278,12596,lattice_138_20250503_034252.csv,"[47030, 186182)"
138,-1,56580,6828,lattice_141_20250502_201220.csv,"[47030, 186182)"
1500,-1,63090,5640,lattice_59_20250503_010033.csv,"[47030, 186182)"
1271,-1,125268,11502,lattice_67_20250503_013312.csv,"[47030, 186182)"
1096,-1,83311,6360,lattice_55_20250502_163503.csv,"[47030, 186182)"
348,-1,69399,6934,lattice_176_20250502_213009.csv,"[47030, 186182)"
617,-1,156785,14394,lattice_190_20250503_052016.csv,"[47030, 186182)"
1469,-1,47688,5800,lattice_117_20250503_031007.csv,"[47030, 186182)"
460,-1,64957,7206,lattice_64_20250503_013010.csv,"[47030, 186182)"
1030,-1,48131,7252,lattice_184_20250503_051532.csv,"[47030, 186182)"
1128,-1,73573,7668,lattice_40_20250502_153038.csv,"[47030, 186182)"
1411,-1,70381,9072,lattice_45_20250503_003016.csv,"[47030, 186182)"
552,-1,89655,8940,lattice_7_20250502_233033.csv,"[47030, 186182)"
832,-1,65803,8234,lattice_189_20250503_051925.csv,"[47030, 186182)"
1489,-1,49480,5704,lattice_162_20250502_210348.csv,"[47030, 186182)"
71,-1,57705,5652,lattice_116_20250502_193322.csv,"[47030, 186182)"
906,-1,49717,5832,lattice_143_20250502_201144.csv,"[47030, 186182)"
339,-1,61112,6888,lattice_23_20250502_235637.csv,"[47030, 186182)"
121,-1,89257,9316,lattice_164_20250503_044211.csv,"[47030, 186182)"
144,-1,63625,5950,lattice_152_20250502_203737.csv,"[47030, 186182)"
1393,-1,105266,11902,lattice_186_20250502_220359.csv,"[47030, 186182)"
854,-1,111664,15746,lattice_162_20250503_044208.csv,"[47030, 186182)"
581,-1,96520,11798,lattice_195_20250503_053350.csv,"[47030, 186182)"
65,-1,47635,5222,lattice_24_20250502_143216.csv,"[47030, 186182)"
836,-1,133292,11018,lattice_48_20250502_163137.csv,"[47030, 186182)"
468,-1,55774,9806,lattice_16_20250502_142735.csv,"[47030, 186182)"
901,-1,60466,7802,lattice_196_20250503_053334.csv,"[47030, 186182)"
1088,-1,67264,9158,lattice_119_20250503_031036.csv,"[47030, 186182)"
1460,-1,55566,5314,lattice_196_20250502_222257.csv,"[47030, 186182)"
300,-1,79726,7518,lattice_52_20250503_010041.csv,"[47030, 186182)"
1421,-1,59801,5584,lattice_26_20250502_235731.csv,"[47030, 186182)"
968,-1,52324,7124,lattice_186_20250503_051608.csv,"[47030, 186182)"
295,-1,63566,9352,lattice_100_20250503_023727.csv,"[47030, 186182)"
1279,-1,60474,6056,lattice_69_20250503_013303.csv,"[47030, 186182)"
1128,-1,54224,5360,lattice_81_20250503_020229.csv,"[47030, 186182)"
321,-1,59248,6398,lattice_153_20250502_203636.csv,"[47030, 186182)"
444,-1,113470,13794,lattice_109_20250503_024102.csv,"[47030, 186182)"
719,-1,60129,7734,lattice_96_20250502_185117.csv,"[47030, 186182)"
1002,-1,114876,10244,lattice_105_20250502_190114.csv,"[47030, 186182)"
529,-1,48054,4686,lattice_116_20250503_030839.csv,"[47030, 186182)"
981,-1,61436,7880,lattice_109_20250502_190407.csv,"[47030, 186182)"
1188,-1,141116,13688,lattice_150_20250502_203552.csv,"[47030, 186182)"
307,-1,67173,7110,lattice_179_20250503_051400.csv,"[47030, 186182)"
1186,-1,108647,11330,lattice_110_20250503_024129.csv,"[47030, 186182)"
1266,-1,74822,8030,lattice_35_20250503_002824.csv,"[47030, 186182)"
1434,-1,74795,7584,lattice_23_20250502_235637.csv,"[47030, 186182)"
291,-1,154942,15476,lattice_23_20250502_235637.csv,"[47030, 186182)"
908,-1,56937,6078,lattice_38_20250502_153147.csv,"[47030, 186182)"
860,-1,57151,5956,lattice_147_20250503_041048.csv,"[47030, 186182)"
732,-1,67219,8554,lattice_179_20250502_215823.csv,"[47030, 186182)"
512,-1,147078,12466,lattice_80_20250503_015900.csv,"[47030, 186182)"
817,-1,171693,9050,lattice_46_20250503_003140.csv,"[47030, 186182)"
521,-1,53556,8344,lattice_104_20250502_190116.csv,"[47030, 186182)"
1490,-1,132297,15390,lattice_113_20250502_193203.csv,"[47030, 186182)"
1372,-1,81901,12874,lattice_127_20250502_193814.csv,"[47030, 186182)"
238,-1,58666,7070,lattice_35_20250502_153027.csv,"[47030, 186182)"
1482,-1,61993,8322,lattice_192_20250503_053044.csv,"[47030, 186182)"
1310,-1,57063,4334,lattice_168_20250503_044439.csv,"[47030, 186182)"
88,-1,128855,10774,lattice_148_20250502_203518.csv,"[47030, 186182)"
1534,-1,52384,6990,lattice_22_20250502_142846.csv,"[47030, 186182)"
666,-1,56497,7432,lattice_155_20250503_041412.csv,"[47030, 186182)"
1331,-1,93334,12740,lattice_54_20250503_010047.csv,"[47030, 186182)"
1539,-1,50379,7494,lattice_123_20250502_193610.csv,"[47030, 186182)"
169,-1,127589,9552,lattice_190_20250503_052016.csv,"[47030, 186182)"
239,-1,95418,6882,lattice_44_20250503_002931.csv,"[47030, 186182)"
170,-1,82924,7648,lattice_136_20250502_200702.csv,"[47030, 186182)"
784,-1,115932,10910,lattice_15_20250502_132242.csv,"[47030, 186182)"
1265,-1,65169,7216,lattice_76_20250502_173921.csv,"[47030, 186182)"
1536,-1,80499,8056,lattice_192_20250502_221856.csv,"[47030, 186182)"
218,-1,98378,8686,lattice_23_20250502_143134.csv,"[47030, 186182)"
1188,-1,108156,10424,lattice_56_20250503_010402.csv,"[47030, 186182)"
1340,-1,49502,5966,lattice_137_20250503_034159.csv,"[47030, 186182)"
363,-1,113130,10298,lattice_40_20250503_002959.csv,"[47030, 186182)"
136,-1,75136,7606,lattice_167_20250502_210652.csv,"[47030, 186182)"
1309,-1,68711,10300,lattice_74_20250502_173814.csv,"[47030, 186182)"
1618,-1,59735,6342,lattice_9_20250502_132730.csv,"[47030, 186182)"
934,-1,66964,6190,lattice_90_20250502_182412.csv,"[47030, 186182)"
653,-1,64268,6734,lattice_126_20250502_193802.csv,"[47030, 186182)"
553,-1,68649,6734,lattice_70_20250503_013350.csv,"[47030, 186182)"
737,-1,50333,6422,lattice_59_20250503_010033.csv,"[47030, 186182)"
1482,-1,104410,8172,lattice_81_20250502_182124.csv,"[47030, 186182)"
1036,-1,106907,9672,lattice_116_20250503_030839.csv,"[47030, 186182)"
218,-1,125920,13488,lattice_131_20250502_200559.csv,"[47030, 186182)"
490,-1,119918,12202,lattice_110_20250503_024129.csv,"[47030, 186182)"
1205,-1,143582,12068,lattice_17_20250502_235504.csv,"[47030, 186182)"
1464,-1,79629,7796,lattice_91_20250502_182314.csv,"[47030, 186182)"
909,-1,143131,11128,lattice_164_20250503_044211.csv,"[47030, 186182)"
183,-1,62901,7310,lattice_193_20250503_053022.csv,"[47030, 186182)"
1030,-1,64065,8560,lattice_130_20250503_033916.csv,"[47030, 186182)"
789,-1,179732,16140,lattice_22_20250502_235716.csv,"[47030, 186182)"
1087,-1,180468,10774,lattice_179_20250503_051400.csv,"[47030, 186182)"
987,-1,51817,6508,lattice_116_20250502_193322.csv,"[47030, 186182)"
557,-1,68530,8402,lattice_89_20250503_020725.csv,"[47030, 186182)"
1136,-1,50400,6906,lattice_78_20250503_013609.csv,"[47030, 186182)"
84,-1,62521,6036,lattice_178_20250502_215635.csv,"[47030, 186182)"
324,-1,55353,6854,lattice_194_20250502_222124.csv,"[47030, 186182)"
444,-1,64832,8578,lattice_100_20250503_023727.csv,"[47030, 186182)"
993,-1,65234,8286,lattice_20_20250502_235623.csv,"[47030, 186182)"
865,-1,139293,11644,lattice_55_20250503_010143.csv,"[47030, 186182)"
811,-1,51159,5116,lattice_22_20250502_235716.csv,"[47030, 186182)"
747,-1,64889,7058,lattice_51_20250502_163447.csv,"[47030, 186182)"
1001,-1,65110,6118,lattice_88_20250503_020556.csv,"[47030, 186182)"
443,-1,63004,5940,lattice_125_20250503_031326.csv,"[47030, 186182)"
706,-1,90550,10410,lattice_184_20250503_051532.csv,"[47030, 186182)"
1310,-1,50053,6650,lattice_134_20250503_034122.csv,"[47030, 186182)"
1167,-1,153206,13518,lattice_53_20250503_010133.csv,"[47030, 186182)"
746,-1,92135,7524,lattice_158_20250502_204213.csv,"[47030, 186182)"
568,-1,87831,12690,lattice_15_20250502_232833.csv,"[47030, 186182)"
1370,-1,165470,18722,lattice_50_20250502_163430.csv,"[47030, 186182)"
454,-1,76601,7594,lattice_66_20250502_173706.csv,"[47030, 186182)"
88,-1,79506,7626,lattice_157_20250502_203949.csv,"[47030, 186182)"
379,-1,60791,8836,lattice_197_20250503_053424.csv,"[47030, 186182)"
955,-1,180786,12740,lattice_38_20250502_153147.csv,"[47030, 186182)"
190,-1,53236,7444,lattice_69_20250502_173751.csv,"[47030, 186182)"
489,-1,62641,6704,lattice_199_20250503_053452.csv,"[47030, 186182)"
1094,-1,89016,7656,lattice_191_20250502_220601.csv,"[47030, 186182)"
789,-1,83919,12040,lattice_170_20250502_210934.csv,"[47030, 186182)"
19,-1,47309,7116,lattice_36_20250503_002817.csv,"[47030, 186182)"
1275,-1,589255,25792,lattice_117_20250502_193318.csv,"[186182, 737051)"
806,-1,590437,31636,lattice_182_20250503_051406.csv,"[186182, 737051)"
1331,-1,444422,21824,lattice_47_20250503_003147.csv,"[186182, 737051)"
609,-1,377214,26496,lattice_24_20250502_143216.csv,"[186182, 737051)"
1503,-1,210221,14148,lattice_26_20250502_143407.csv,"[186182, 737051)"
1081,-1,704191,30004,lattice_141_20250503_034543.csv,"[186182, 737051)"
649,-1,618954,30942,lattice_147_20250503_041048.csv,"[186182, 737051)"
1139,-1,323834,23410,lattice_114_20250502_193334.csv,"[186182, 737051)"
436,-1,223780,20588,lattice_195_20250502_222241.csv,"[186182, 737051)"
617,-1,592175,29984,lattice_144_20250502_202943.csv,"[186182, 737051)"
1257,-1,214338,12646,lattice_102_20250502_185910.csv,"[186182, 737051)"
827,-1,374824,21164,lattice_98_20250502_185651.csv,"[186182, 737051)"
1110,-1,399068,25574,lattice_63_20250502_164106.csv,"[186182, 737051)"
588,-1,197712,15938,lattice_110_20250502_190343.csv,"[186182, 737051)"
1065,-1,322680,27018,lattice_140_20250502_201055.csv,"[186182, 737051)"
541,-1,187984,19298,lattice_81_20250503_020229.csv,"[186182, 737051)"
25,-1,262675,20434,lattice_148_20250502_203518.csv,"[186182, 737051)"
1210,-1,188406,16424,lattice_132_20250502_200423.csv,"[186182, 737051)"
1285,-1,312992,19984,lattice_181_20250502_220001.csv,"[186182, 737051)"
434,-1,193173,15356,lattice_155_20250502_203724.csv,"[186182, 737051)"
1435,-1,210240,21318,lattice_99_20250503_023438.csv,"[186182, 737051)"
266,-1,264640,23160,lattice_49_20250503_010119.csv,"[186182, 737051)"
1077,-1,194105,11734,lattice_131_20250502_200559.csv,"[186182, 737051)"
1243,-1,194440,17286,lattice_109_20250502_190407.csv,"[186182, 737051)"
449,-1,732149,30560,lattice_130_20250502_200510.csv,"[186182, 737051)"
49,-1,245902,15526,lattice_82_20250502_182009.csv,"[186182, 737051)"
400,-1,268547,22194,lattice_106_20250503_023801.csv,"[186182, 737051)"
481,-1,263973,15468,lattice_25_20250502_235819.csv,"[186182, 737051)"
767,-1,356474,20078,lattice_159_20250503_042105.csv,"[186182, 737051)"
1282,-1,290473,21212,lattice_155_20250503_041412.csv,"[186182, 737051)"
950,-1,220252,12592,lattice_17_20250502_235504.csv,"[186182, 737051)"
1354,-1,204328,13856,lattice_84_20250502_182143.csv,"[186182, 737051)"
1140,-1,276813,15602,lattice_157_20250502_203949.csv,"[186182, 737051)"
403,-1,204730,16486,lattice_38_20250503_002826.csv,"[186182, 737051)"
783,-1,371569,23734,lattice_90_20250502_182412.csv,"[186182, 737051)"
357,-1,306748,16254,lattice_68_20250502_173741.csv,"[186182, 737051)"
152,-1,654337,24436,lattice_93_20250503_020735.csv,"[186182, 737051)"
1129,-1,198535,14476,lattice_161_20250503_043643.csv,"[186182, 737051)"
980,-1,215236,16666,lattice_14_20250502_132403.csv,"[186182, 737051)"
1080,-1,517191,35528,lattice_131_20250502_200559.csv,"[186182, 737051)"
509,-1,201814,15034,lattice_67_20250503_013312.csv,"[186182, 737051)"
878,-1,396507,32252,lattice_128_20250502_200107.csv,"[186182, 737051)"
396,-1,266030,20614,lattice_73_20250502_173906.csv,"[186182, 737051)"
613,-1,382055,23508,lattice_153_20250503_041425.csv,"[186182, 737051)"
818,-1,444381,31348,lattice_42_20250502_153428.csv,"[186182, 737051)"
883,-1,278831,21036,lattice_39_20250502_153350.csv,"[186182, 737051)"
1098,-1,390970,18556,lattice_50_20250503_005847.csv,"[186182, 737051)"
1096,-1,352673,21250,lattice_44_20250502_153349.csv,"[186182, 737051)"
520,-1,209792,16628,lattice_171_20250503_044548.csv,"[186182, 737051)"
820,-1,264484,15236,lattice_6_20250502_132337.csv,"[186182, 737051)"
344,-1,285691,17530,lattice_111_20250503_024058.csv,"[186182, 737051)"
907,-1,218228,14600,lattice_139_20250502_200756.csv,"[186182, 737051)"
499,-1,543994,32208,lattice_101_20250502_190028.csv,"[186182, 737051)"
468,-1,218497,16488,lattice_68_20250503_013307.csv,"[186182, 737051)"
1214,-1,232957,15610,lattice_108_20250503_023852.csv,"[186182, 737051)"
585,-1,287866,25632,lattice_160_20250503_043656.csv,"[186182, 737051)"
587,-1,440499,20898,lattice_199_20250503_053452.csv,"[186182, 737051)"
1007,-1,193417,15446,lattice_118_20250503_031050.csv,"[186182, 737051)"
651,-1,209940,16820,lattice_52_20250503_010041.csv,"[186182, 737051)"
1137,-1,186254,16974,lattice_100_20250502_185636.csv,"[186182, 737051)"
1334,-1,331672,21000,lattice_95_20250502_182531.csv,"[186182, 737051)"
802,-1,229295,18378,lattice_104_20250503_023806.csv,"[186182, 737051)"
1320,-1,252972,18466,lattice_26_20250502_235731.csv,"[186182, 737051)"
1455,-1,487392,28940,lattice_17_20250502_142750.csv,"[186182, 737051)"
1472,-1,207170,19906,lattice_106_20250503_023801.csv,"[186182, 737051)"
392,-1,269184,25728,lattice_154_20250503_041324.csv,"[186182, 737051)"
588,-1,239158,18172,lattice_59_20250503_010033.csv,"[186182, 737051)"
777,-1,293223,22166,lattice_153_20250502_203636.csv,"[186182, 737051)"
211,-1,288025,20298,lattice_35_20250503_002824.csv,"[186182, 737051)"
86,-1,341755,21014,lattice_125_20250503_031326.csv,"[186182, 737051)"
520,-1,197137,14548,lattice_83_20250502_182143.csv,"[186182, 737051)"
1130,-1,213704,21422,lattice_190_20250502_220454.csv,"[186182, 737051)"
1279,-1,351243,22940,lattice_107_20250503_024028.csv,"[186182, 737051)"
435,-1,331122,22118,lattice_97_20250502_185607.csv,"[186182, 737051)"
144,-1,699936,32122,lattice_185_20250502_220252.csv,"[186182, 737051)"
115,-1,197851,16636,lattice_171_20250502_210852.csv,"[186182, 737051)"
1223,-1,271342,17672,lattice_13_20250502_132223.csv,"[186182, 737051)"
415,-1,204864,16050,lattice_44_20250502_153349.csv,"[186182, 737051)"
490,-1,255542,17948,lattice_59_20250503_010033.csv,"[186182, 737051)"
268,-1,450131,22936,lattice_107_20250503_024028.csv,"[186182, 737051)"
475,-1,227969,19470,lattice_137_20250502_200843.csv,"[186182, 737051)"
839,-1,425240,20800,lattice_66_20250502_173706.csv,"[186182, 737051)"
1120,-1,244266,17754,lattice_169_20250502_210831.csv,"[186182, 737051)"
1391,-1,430836,24740,lattice_57_20250502_163547.csv,"[186182, 737051)"
1032,-1,216035,18136,lattice_28_20250502_143442.csv,"[186182, 737051)"
221,-1,324723,21156,lattice_120_20250503_031117.csv,"[186182, 737051)"
234,-1,199028,14260,lattice_37_20250502_153146.csv,"[186182, 737051)"
1480,-1,222908,14352,lattice_13_20250502_232900.csv,"[186182, 737051)"
25,-1,400908,31166,lattice_113_20250503_030424.csv,"[186182, 737051)"
1511,-1,263854,18280,lattice_123_20250502_193610.csv,"[186182, 737051)"
945,-1,460366,21944,lattice_70_20250503_013350.csv,"[186182, 737051)"
428,-1,197049,15624,lattice_105_20250502_190114.csv,"[186182, 737051)"
1037,-1,698000,29440,lattice_13_20250502_132223.csv,"[186182, 737051)"
403,-1,512259,29538,lattice_102_20250502_185910.csv,"[186182, 737051)"
629,-1,650989,41116,lattice_28_20250502_143442.csv,"[186182, 737051)"
1343,-1,370929,17952,lattice_188_20250502_220354.csv,"[186182, 737051)"
1348,-1,186406,13722,lattice_40_20250502_153038.csv,"[186182, 737051)"
806,-1,388746,20678,lattice_13_20250502_132223.csv,"[186182, 737051)"
295,-1,222761,16588,lattice_168_20250502_210916.csv,"[186182, 737051)"
1426,-1,236841,19392,lattice_39_20250503_002926.csv,"[186182, 737051)"
401,-1,279304,16610,lattice_13_20250502_232900.csv,"[186182, 737051)"
146,-1,239295,20176,lattice_58_20250502_163848.csv,"[186182, 737051)"
271,-1,191350,13512,lattice_132_20250502_200423.csv,"[186182, 737051)"
1152,-1,273299,16136,lattice_173_20250503_044824.csv,"[186182, 737051)"
872,-1,250953,16806,lattice_32_20250503_002729.csv,"[186182, 737051)"
1108,-1,350504,23036,lattice_108_20250503_023852.csv,"[186182, 737051)"
284,-1,189815,13864,lattice_154_20250502_203820.csv,"[186182, 737051)"
1209,-1,189319,16352,lattice_51_20250502_163447.csv,"[186182, 737051)"
917,-1,201900,19756,lattice_32_20250502_152925.csv,"[186182, 737051)"
1132,-1,291254,19298,lattice_126_20250503_031414.csv,"[186182, 737051)"
1311,-1,385685,25510,lattice_48_20250502_163137.csv,"[186182, 737051)"
757,-1,246455,16854,lattice_111_20250502_190446.csv,"[186182, 737051)"
763,-1,193392,13788,lattice_145_20250502_203405.csv,"[186182, 737051)"
352,-1,190659,17314,lattice_58_20250503_010220.csv,"[186182, 737051)"
813,-1,192580,16952,lattice_181_20250503_051314.csv,"[186182, 737051)"
658,-1,202310,12698,lattice_97_20250502_185607.csv,"[186182, 737051)"
1314,-1,342909,27550,lattice_93_20250502_182406.csv,"[186182, 737051)"
255,-1,377270,28454,lattice_86_20250502_182035.csv,"[186182, 737051)"
1186,-1,290452,16054,lattice_38_20250503_002826.csv,"[186182, 737051)"
1434,-1,231250,16236,lattice_72_20250503_013407.csv,"[186182, 737051)"
162,-1,302763,23768,lattice_155_20250502_203724.csv,"[186182, 737051)"
1076,-1,216332,17366,lattice_85_20250503_020234.csv,"[186182, 737051)"
1444,-1,287291,18306,lattice_104_20250503_023806.csv,"[186182, 737051)"
593,-1,341104,20162,lattice_74_20250503_013359.csv,"[186182, 737051)"
158,-1,388246,19318,lattice_194_20250502_222124.csv,"[186182, 737051)"
1129,-1,250200,19588,lattice_40_20250502_153038.csv,"[186182, 737051)"
800,-1,302991,18346,lattice_132_20250503_034150.csv,"[186182, 737051)"
344,-1,202725,16090,lattice_118_20250502_193507.csv,"[186182, 737051)"
338,-1,357771,23688,lattice_3_20250502_132621.csv,"[186182, 737051)"
746,-1,211065,18758,lattice_121_20250502_193429.csv,"[186182, 737051)"
555,-1,198747,11024,lattice_23_20250502_235637.csv,"[186182, 737051)"
1269,-1,232977,14374,lattice_158_20250503_041743.csv,"[186182, 737051)"
779,-1,245645,13162,lattice_60_20250503_010130.csv,"[186182, 737051)"
1364,-1,241917,15592,lattice_102_20250502_185910.csv,"[186182, 737051)"
203,-1,213450,14504,lattice_168_20250503_044439.csv,"[186182, 737051)"
223,-1,304089,22302,lattice_15_20250502_232833.csv,"[186182, 737051)"
629,-1,233961,20666,lattice_37_20250502_153146.csv,"[186182, 737051)"
1328,-1,186704,17234,lattice_23_20250502_143134.csv,"[186182, 737051)"
1400,-1,283814,20142,lattice_17_20250502_235504.csv,"[186182, 737051)"
1106,-1,237661,19482,lattice_197_20250503_053424.csv,"[186182, 737051)"
918,-1,288311,21722,lattice_121_20250503_030846.csv,"[186182, 737051)"
122,-1,200491,17932,lattice_105_20250503_023754.csv,"[186182, 737051)"
555,-1,320889,23382,lattice_166_20250502_210752.csv,"[186182, 737051)"
230,-1,349941,16638,lattice_69_20250503_013303.csv,"[186182, 737051)"
1252,-1,397019,32336,lattice_24_20250502_143216.csv,"[186182, 737051)"
621,-1,433151,22240,lattice_61_20250503_010412.csv,"[186182, 737051)"
1131,-1,531396,28058,lattice_53_20250502_163318.csv,"[186182, 737051)"
808,-1,248262,18362,lattice_158_20250502_204213.csv,"[186182, 737051)"
1039,-1,210720,20616,lattice_145_20250503_040700.csv,"[186182, 737051)"
735,-1,224641,18720,lattice_45_20250503_003016.csv,"[186182, 737051)"
32,-1,407699,27782,lattice_197_20250502_222330.csv,"[186182, 737051)"
813,-1,256645,23616,lattice_145_20250502_203405.csv,"[186182, 737051)"
174,-1,269216,16872,lattice_11_20250502_132235.csv,"[186182, 737051)"
890,-1,290528,19056,lattice_161_20250503_043643.csv,"[186182, 737051)"
1116,-1,352954,22178,lattice_106_20250502_190144.csv,"[186182, 737051)"
119,-1,216695,13400,lattice_148_20250503_040949.csv,"[186182, 737051)"
1047,-1,309168,19822,lattice_99_20250503_023438.csv,"[186182, 737051)"
1102,-1,341066,22044,lattice_54_20250503_010047.csv,"[186182, 737051)"
879,-1,400470,19994,lattice_169_20250502_210831.csv,"[186182, 737051)"
1457,-1,335025,22500,lattice_23_20250502_143134.csv,"[186182, 737051)"
297,-1,286511,21556,lattice_91_20250502_182314.csv,"[186182, 737051)"
43,-1,218125,15466,lattice_173_20250502_211022.csv,"[186182, 737051)"
333,-1,390434,19780,lattice_4_20250502_232649.csv,"[186182, 737051)"
621,-1,187007,13486,lattice_22_20250502_142846.csv,"[186182, 737051)"
1389,-1,251193,17334,lattice_189_20250503_051925.csv,"[186182, 737051)"
414,-1,515845,28736,lattice_23_20250502_235637.csv,"[186182, 737051)"
421,-1,221374,11084,lattice_129_20250502_200539.csv,"[186182, 737051)"
1205,-1,444751,21790,lattice_110_20250503_024129.csv,"[186182, 737051)"
170,-1,385639,21284,lattice_15_20250502_132242.csv,"[186182, 737051)"
998,-1,513646,26124,lattice_45_20250503_003016.csv,"[186182, 737051)"
325,-1,438262,23318,lattice_76_20250503_013608.csv,"[186182, 737051)"
61,-1,192815,19210,lattice_111_20250503_024058.csv,"[186182, 737051)"
1220,-1,203441,14974,lattice_116_20250502_193322.csv,"[186182, 737051)"
1160,-1,213672,14084,lattice_115_20250503_030806.csv,"[186182, 737051)"
381,-1,221594,15120,lattice_32_20250503_002729.csv,"[186182, 737051)"
180,-1,286090,17322,lattice_48_20250502_163137.csv,"[186182, 737051)"
1194,-1,205358,16802,lattice_65_20250503_013008.csv,"[186182, 737051)"
512,-1,448944,29000,lattice_179_20250502_215823.csv,"[186182, 737051)"
699,-1,280151,22026,lattice_1_20250502_132246.csv,"[186182, 737051)"
562,-1,186747,13404,lattice_152_20250502_203737.csv,"[186182, 737051)"
929,-1,204904,14254,lattice_159_20250503_042105.csv,"[186182, 737051)"
1029,-1,222924,16462,lattice_4_20250502_132654.csv,"[186182, 737051)"
315,-1,201334,23402,lattice_189_20250503_051925.csv,"[186182, 737051)"
1080,-1,368258,23742,lattice_116_20250503_030839.csv,"[186182, 737051)"
771,-1,443626,33190,lattice_67_20250503_013312.csv,"[186182, 737051)"
260,-1,374627,27624,lattice_128_20250503_033616.csv,"[186182, 737051)"
1142,-1,425196,23224,lattice_130_20250502_200510.csv,"[186182, 737051)"
1347,-1,213432,14546,lattice_190_20250503_052016.csv,"[186182, 737051)"
718,-1,359708,29906,lattice_184_20250502_220210.csv,"[186182, 737051)"
672,-1,206230,15264,lattice_57_20250502_163547.csv,"[186182, 737051)"
311,-1,451534,26510,lattice_96_20250503_023015.csv,"[186182, 737051)"
798,-1,549866,28726,lattice_147_20250502_203506.csv,"[186182, 737051)"
263,-1,848586,35036,lattice_165_20250502_210612.csv,"[737051, 2917801)"
484,-1,745516,31834,lattice_178_20250503_051131.csv,"[737051, 2917801)"
565,-1,991620,56726,lattice_67_20250502_173426.csv,"[737051, 2917801)"
129,-1,1521127,60918,lattice_193_20250503_053022.csv,"[737051, 2917801)"
39,-1,857998,38210,lattice_148_20250503_040949.csv,"[737051, 2917801)"
1241,-1,849616,36574,lattice_66_20250503_012912.csv,"[737051, 2917801)"
318,-1,1088332,52512,lattice_119_20250502_193516.csv,"[737051, 2917801)"
94,-1,774976,33506,lattice_121_20250502_193429.csv,"[737051, 2917801)"
1376,-1,861289,41642,lattice_119_20250502_193516.csv,"[737051, 2917801)"
764,-1,816140,50116,lattice_110_20250502_190343.csv,"[737051, 2917801)"
511,-1,771734,35446,lattice_70_20250502_173530.csv,"[737051, 2917801)"
587,-1,786398,35474,lattice_146_20250503_041037.csv,"[737051, 2917801)"
781,-1,1114452,49084,lattice_40_20250502_153038.csv,"[737051, 2917801)"
351,-1,1138215,46206,lattice_40_20250502_153038.csv,"[737051, 2917801)"
85,-1,1873517,53240,lattice_28_20250502_235643.csv,"[737051, 2917801)"
1106,-1,1551362,65880,lattice_142_20250502_201134.csv,"[737051, 2917801)"
856,-1,1021142,48998,lattice_194_20250503_053313.csv,"[737051, 2917801)"
1244,-1,747027,37386,lattice_52_20250502_163423.csv,"[737051, 2917801)"
17,-1,788221,31704,lattice_146_20250503_041037.csv,"[737051, 2917801)"
